custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-55-0-3,rising sea levels,strain on coastal cities and infrastructure,yes,no
request-55-0-4,strain on coastal cities and infrastructure,greater demand for renewable energy,yes,no
request-55-0-5,greater demand for renewable energy,investment in renewable energy technologies,yes,yes
request-55-0-6,investment in renewable energy technologies,development of offshore wind farms,yes,yes
request-55-0-7,development of offshore wind farms,job creation in renewable energy sectors,yes,yes
request-55-0-8,job creation in renewable energy sectors,shift in job market from fossil fuels to renewables,yes,yes
request-55-0-9,shift in job market from fossil fuels to renewables,"decreased reliance on oil, gas, and mineral resources",yes,yes
request-55-0-10,"decreased reliance on oil, gas, and mineral resources","increased exploration for oil, gas, and mineral resources",no,no
request-55-0-11,"increased exploration for oil, gas, and mineral resources","oil, gas, and mineral resources discovered",yes,yes
request-55-0-12,"oil, gas, and mineral resources discovered","oil, gas, and mineral extraction begins",yes,no
request-55-0-13,"oil, gas, and mineral extraction begins","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-55-1-0,climate change,increased global temperatures,yes,yes
request-55-1-1,increased global temperatures,strain on water resources,yes,no
request-55-1-2,strain on water resources,water scarcity in arid regions,yes,yes
request-55-1-3,water scarcity in arid regions,expansion of agricultural activities in waterscarce regions,no,yes
request-55-1-4,expansion of agricultural activities in waterscarce regions,increased demand for waterintensive crops,yes,yes
request-55-1-5,increased demand for waterintensive crops,"expansion of oil, gas, and mineral extraction to support agriculture",yes,yes
request-55-1-6,"expansion of oil, gas, and mineral extraction to support agriculture","oil, gas, and mineral resources discovered",no,no
request-55-1-7,"oil, gas, and mineral resources discovered","oil, gas, and mineral extraction begins",yes,no
request-55-1-8,"oil, gas, and mineral extraction begins","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-55-2-0,climate change,increased global temperatures,yes,yes
request-55-2-1,increased global temperatures,strain on food production,yes,yes
request-55-2-2,strain on food production,food shortages in vulnerable regions,yes,yes
request-55-2-3,food shortages in vulnerable regions,"increased food imports from oil, gas, and mineral resourcerich countries",yes,yes
request-55-2-4,"increased food imports from oil, gas, and mineral resourcerich countries","economic opportunities tied to oil, gas, and mineral resources in foodimporting countries",yes,yes
request-55-3-0,climate change,increased global temperatures,yes,yes
request-55-3-1,increased global temperatures,strain on public health systems,yes,no
request-55-3-2,strain on public health systems,spread of vectorborne diseases,yes,yes
request-55-3-3,spread of vectorborne diseases,increased need for medical supplies and infrastructure,yes,yes
request-55-3-4,increased need for medical supplies and infrastructure,"oil, gas, and mineral resources discovered in regions with potential medical infrastructure",no,yes
request-55-3-5,"oil, gas, and mineral resources discovered in regions with potential medical infrastructure","oil, gas, and mineral extraction begins",yes,no
request-55-3-6,"oil, gas, and mineral extraction begins","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-55-4-0,climate change,increased global temperatures,yes,yes
request-55-4-1,increased global temperatures,strain on transportation infrastructure,yes,yes
request-55-4-2,strain on transportation infrastructure,increased demand for alternative fuel sources,yes,yes
request-55-4-3,increased demand for alternative fuel sources,"oil, gas, and mineral resources discovered for alternative fuel production",yes,yes
request-55-4-4,"oil, gas, and mineral resources discovered for alternative fuel production","oil, gas, and mineral extraction begins",yes,no
request-55-4-5,"oil, gas, and mineral extraction begins","economic opportunities tied to oil, gas, and mineral resources",yes,yes
request-56-0-0,climate change,rising sea levels,yes,no
request-56-0-1,rising sea levels,inundation of coastal areas,yes,no
request-56-0-2,inundation of coastal areas,destruction of coastal ports,yes,yes
request-56-0-3,destruction of coastal ports,disruption of shipping routes,yes,yes
request-56-0-4,disruption of shipping routes,increased shipping costs,yes,yes
request-56-0-5,increased shipping costs,loss of efficiency in shipping,yes,yes
request-56-0-6,loss of efficiency in shipping,reduction in shipping volume,yes,yes
request-56-0-7,reduction in shipping volume,limited shipping capacity,no,yes
request-56-0-8,limited shipping capacity,increased travel time for ships,yes,yes
request-56-0-9,increased travel time for ships,decreased accessibility of shipping routes,yes,yes
request-56-0-10,decreased accessibility of shipping routes,inaccessible shipping routes,yes,yes
request-56-0-11,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-12,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-13,limited access to shipping routes,inadequate shipping infrastructure,yes,yes
request-56-0-14,inadequate shipping infrastructure,inadequate shipping facilities,yes,yes
request-56-0-15,inadequate shipping facilities,inadequate port facilities,yes,yes
request-56-0-16,inadequate port facilities,inadequate shipping routes,yes,yes
request-56-0-17,inadequate shipping routes,limited access to shipping routes,yes,yes
request-56-0-18,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-19,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-20,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-21,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-22,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-23,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-24,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-25,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-26,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-27,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-28,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-29,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-30,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-31,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-32,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-33,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-34,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-35,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-36,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-37,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-38,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-39,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-40,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-41,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-42,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-43,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-44,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-45,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-46,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-47,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-48,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-49,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-50,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-51,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-52,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-53,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-54,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-55,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-56,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-57,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-58,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-59,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-60,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-61,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-62,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-63,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-64,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-65,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-66,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-67,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-68,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-69,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-70,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-71,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-72,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-73,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-74,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-75,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-76,inaccessible shipping routes,unreliable shipping routes,yes,yes
request-56-0-77,unreliable shipping routes,limited access to shipping routes,yes,yes
request-56-0-78,limited access to shipping routes,inaccessible shipping routes,yes,yes
request-56-0-79,inaccessible shipping routes,unreliable shipping routes,yes,yes
