cause,effect,custom_id
habitat fragmentation,edge effects,request-37-2-1
edge effects,increased forest degradation,request-37-2-2
increased forest degradation,deforestation,request-37-2-3
land clearance for construction and agriculture,biodiversity loss,request-37-3-0
biodiversity loss,ecosystem instability,request-37-3-1
ecosystem instability,reduced forest resilience,request-37-3-2
reduced forest resilience,deforestation,request-37-3-3
land clearance for construction and agriculture,carbon emissions,request-37-4-0
carbon emissions,climate change,request-37-4-1
climate change,altered precipitation patterns,request-37-4-2
altered precipitation patterns,forest dieback,request-37-4-3
forest dieback,deforestation,request-37-4-4
land clearance for construction and agriculture,water cycle disruption,request-37-5-0
water cycle disruption,drought stress,request-37-5-1
drought stress,tree mortality,request-37-5-2
tree mortality,deforestation,request-37-5-3
land clearance for construction and agriculture,infrastructure development,request-37-6-0
infrastructure development,increased human encroachment,request-37-6-1
increased human encroachment,illegal logging,request-37-6-2
illegal logging,deforestation,request-37-6-3
land clearance for construction and agriculture,monoculture farming,request-37-7-0
monoculture farming,soil nutrient depletion,request-37-7-1
soil nutrient depletion,further land conversion,request-37-7-2
further land conversion,deforestation,request-37-7-3
land clearance for construction and agriculture,fire use for land preparation,request-37-8-0
fire use for land preparation,uncontrolled wildfires,request-37-8-1
uncontrolled wildfires,forest destruction,request-37-8-2
forest destruction,deforestation,request-37-8-3
land clearance for construction and agriculture,displacement of indigenous communities,request-37-9-0
displacement of indigenous communities,loss of traditional forest management,request-37-9-1
loss of traditional forest management,unregulated exploitation,request-37-9-2
unregulated exploitation,deforestation,request-37-9-3
the burning of carbon,heat generation,request-38-0-0
heat generation,steam production,request-38-0-1
steam production,turbine rotation,request-38-0-2
turbine rotation,electricity generation,request-38-0-3
electricity generation,electricity distribution,request-38-0-4
electricity distribution,electricity used in labs,request-38-0-5
the burning of carbon,carbon dioxide emissions,request-38-1-0
carbon dioxide emissions,enhanced greenhouse effect,request-38-1-1
enhanced greenhouse effect,policy incentives for clean energy,request-38-1-2
policy incentives for clean energy,renewable energy infrastructure development,request-38-1-3
renewable energy infrastructure development,electricity generation,request-38-1-4
electricity generation,electricity used in labs,request-38-1-5
the burning of carbon,combustion in lab generators,request-38-2-0
combustion in lab generators,onsite electricity generation,request-38-2-1
onsite electricity generation,electricity used in labs,request-38-2-2
the burning of carbon,coalfired power plant operation,request-38-3-0
coalfired power plant operation,grid electricity transmission,request-38-3-1
grid electricity transmission,lab equipment activation,request-38-3-2
lab equipment activation,electricity used in labs  ,request-38-3-3
the high carbon footprint of labgrown wood,co₂ emissions from energyintensive production processes,request-39-0-0
co₂ emissions from energyintensive production processes,accumulation of greenhouse gases in the atmosphere,request-39-0-1
accumulation of greenhouse gases in the atmosphere,enhanced greenhouse effect,request-39-0-2
enhanced greenhouse effect,rising global temperatures,request-39-0-3
rising global temperatures,global warming,request-39-0-4
the high carbon footprint of labgrown wood,reliance on fossil fuelderived energy for production,request-39-1-0
reliance on fossil fuelderived energy for production,combustionrelated methane and nitrous oxide emissions,request-39-1-1
combustionrelated methane and nitrous oxide emissions,increased radiative forcing,request-39-1-2
increased radiative forcing,accelerated climate system disruption,request-39-1-3
accelerated climate system disruption,global warming,request-39-1-4
the high carbon footprint of labgrown wood,carbonintensive feedstock synthesis,request-39-2-0
carbonintensive feedstock synthesis,industrial process emissions from chemical reactions,request-39-2-1
industrial process emissions from chemical reactions,atmospheric carbon loading,request-39-2-2
atmospheric carbon loading,thermal energy retention in the biosphere,request-39-2-3
thermal energy retention in the biosphere,global warming,request-39-2-4
the high carbon footprint of labgrown wood,waste heat from bioreactor facilities,request-39-3-0
waste heat from bioreactor facilities,localized microclimate warming,request-39-3-1
localized microclimate warming,feedback loops in regional weather patterns,request-39-3-2
feedback loops in regional weather patterns,contributions to planetary energy imbalance,request-39-3-3
contributions to planetary energy imbalance,global warming  ,request-39-3-4
the enrichment of green energy investors and big banks,increased capital allocation to renewable energy projects,request-40-0-0
increased capital allocation to renewable energy projects,accelerated deployment of green technologies,request-40-0-1
accelerated deployment of green technologies,reduced costs of renewable energy production,request-40-0-2
reduced costs of renewable energy production,market displacement of fossil fuel industries,request-40-0-3
market displacement of fossil fuel industries,political pressure to subsidize renewables and tax carbon,request-40-0-4
political pressure to subsidize renewables and tax carbon,legislative shifts favoring decarbonization,request-40-0-5
legislative shifts favoring decarbonization,restructuring of energydependent economies,request-40-0-6
restructuring of energydependent economies,changes in the political economy of climate change,request-40-0-7
the enrichment of green energy investors and big banks,expansion of green financial instruments,request-40-1-0
expansion of green financial instruments,institutional investors prioritizing esg criteria,request-40-1-1
institutional investors prioritizing esg criteria,divestment from fossil fuel assets,request-40-1-2
divestment from fossil fuel assets,declining political influence of oil and gas lobbies,request-40-1-3
declining political influence of oil and gas lobbies,government adoption of stricter climate regulations,request-40-1-4
government adoption of stricter climate regulations,realignment of trade and industrial policies,request-40-1-5
realignment of trade and industrial policies,changes in the political economy of climate change,request-40-1-6
the enrichment of green energy investors and big banks,lobbying for favorable renewable energy policies,request-40-2-0
lobbying for favorable renewable energy policies,creation of publicprivate partnerships for green infrastructure,request-40-2-1
creation of publicprivate partnerships for green infrastructure,job growth in the clean energy sector,request-40-2-2
job growth in the clean energy sector,shift in voter priorities toward climate action,request-40-2-3
shift in voter priorities toward climate action,electoral incentives for proclimate legislation,request-40-2-4
electoral incentives for proclimate legislation,integration of climate goals into fiscal and monetary frameworks,request-40-2-5
integration of climate goals into fiscal and monetary frameworks,changes in the political economy of climate change,request-40-2-6
the enrichment of green energy investors and big banks,risk mitigation strategies addressing climaterelated financial losses,request-40-3-0
risk mitigation strategies addressing climaterelated financial losses,corporate demands for stable regulatory environments,request-40-3-1
corporate demands for stable regulatory environments,crossborder coordination on carbon pricing,request-40-3-2
crossborder coordination on carbon pricing,erosion of national sovereignty in energy policymaking,request-40-3-3
erosion of national sovereignty in energy policymaking,formation of supranational climate governance bodies,request-40-3-4
formation of supranational climate governance bodies,changes in the political economy of climate change  ,request-40-3-5
proposed bill,increased infrastructure investment,request-41-0-0
increased infrastructure investment,construction projects,request-41-0-1
construction projects,manufacturing demand,request-41-0-2
manufacturing demand,factory expansions,request-41-0-3
