cause,effect,custom_id
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-16
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-17
client dissatisfaction,loss of business results in reduced revenue,request-48-0-18
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-19
reduced revenue causes financial strain,financial strain,request-48-0-20
financial strain,budget cuts cause understaffing,request-48-0-21
budget cuts cause understaffing,understaffing,request-48-0-22
understaffing,increased workload per employee causes errors,request-48-0-23
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-24
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-25
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-26
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-27
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-28
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-29
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-30
client dissatisfaction,loss of business results in reduced revenue,request-48-0-31
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-32
reduced revenue causes financial strain,financial strain,request-48-0-33
financial strain,budget cuts cause understaffing,request-48-0-34
budget cuts cause understaffing,understaffing,request-48-0-35
understaffing,increased workload per employee causes errors,request-48-0-36
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-37
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-38
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-39
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-40
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-41
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-42
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-43
client dissatisfaction,loss of business results in reduced revenue,request-48-0-44
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-45
reduced revenue causes financial strain,financial strain,request-48-0-46
financial strain,budget cuts cause understaffing,request-48-0-47
budget cuts cause understaffing,understaffing,request-48-0-48
understaffing,increased workload per employee causes errors,request-48-0-49
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-50
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-51
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-52
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-53
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-54
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-55
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-56
client dissatisfaction,loss of business results in reduced revenue,request-48-0-57
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-58
reduced revenue causes financial strain,financial strain,request-48-0-59
financial strain,budget cuts cause understaffing,request-48-0-60
budget cuts cause understaffing,understaffing,request-48-0-61
understaffing,increased workload per employee causes errors,request-48-0-62
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-63
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-64
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-65
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-66
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-67
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-68
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-69
client dissatisfaction,loss of business results in reduced revenue,request-48-0-70
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-71
reduced revenue causes financial strain,financial strain,request-48-0-72
financial strain,budget cuts cause understaffing,request-48-0-73
budget cuts cause understaffing,understaffing,request-48-0-74
understaffing,increased workload per employee causes errors,request-48-0-75
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-76
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-77
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-78
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-79
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-80
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-81
missed deadlines cause client dissatisfaction,client dissatisfaction,request-48-0-82
client dissatisfaction,loss of business results in reduced revenue,request-48-0-83
loss of business results in reduced revenue,reduced revenue causes financial strain,request-48-0-84
reduced revenue causes financial strain,financial strain,request-48-0-85
financial strain,budget cuts cause understaffing,request-48-0-86
budget cuts cause understaffing,understaffing,request-48-0-87
understaffing,increased workload per employee causes errors,request-48-0-88
increased workload per employee causes errors,errors lead to rework and inefficiencies,request-48-0-89
errors lead to rework and inefficiencies,rework and inefficiencies result in project overruns,request-48-0-90
rework and inefficiencies result in project overruns,project overruns cause missed milestones,request-48-0-91
project overruns cause missed milestones,missed milestones lead to project delays,request-48-0-92
missed milestones lead to project delays,project delays cause missed deadlines,request-48-0-93
project delays cause missed deadlines,missed deadlines cause client dissatisfaction,request-48-0-94
