cause,effect,custom_id
the bill is debated and discussed in congress,congress votes in favor of the bill,request-41-1-1
congress votes in favor of the bill,the bill is signed into law by the president,request-41-1-2
the bill is signed into law by the president,the new law provides tax incentives for businesses to expand and hire more employees,request-41-1-3
the new law provides tax incentives for businesses to expand and hire more employees,businesses take advantage of these incentives to expand their operations,request-41-1-4
businesses take advantage of these incentives to expand their operations,businesses hire more employees to meet the increased demand,request-41-1-5
businesses hire more employees to meet the increased demand,millions of jobs are created for americans,request-41-1-6
congress introduces the proposed bill,the bill is debated and discussed in congress,request-41-2-0
the bill is debated and discussed in congress,congress votes in favor of the bill,request-41-2-1
congress votes in favor of the bill,the bill is signed into law by the president,request-41-2-2
the bill is signed into law by the president,the new law invests in education and training programs,request-41-2-3
the new law invests in education and training programs,americans participate in these programs to gain new skills,request-41-2-4
americans participate in these programs to gain new skills,"businesses, in need of skilled workers, hire program graduates",request-41-2-5
"businesses, in need of skilled workers, hire program graduates",millions of jobs are created or filled for americans,request-41-2-6
congress introduces the proposed bill,the bill is debated and discussed in congress,request-41-3-0
the bill is debated and discussed in congress,congress votes in favor of the bill,request-41-3-1
congress votes in favor of the bill,the bill is signed into law by the president,request-41-3-2
the bill is signed into law by the president,the new law provides funding for small business loans,request-41-3-3
the new law provides funding for small business loans,small businesses take out these loans to expand their operations,request-41-3-4
small businesses take out these loans to expand their operations,small businesses hire more employees to meet the increased demand,request-41-3-5
small businesses hire more employees to meet the increased demand,millions of jobs are created for americans,request-41-3-6
the avoidance of products from such companies,decreased demand for products,request-42-0-0
decreased demand for products,reduced production of those products,request-42-0-1
reduced production of those products,lower emissions from reduced manufacturing,request-42-0-2
lower emissions from reduced manufacturing,action against climate change,request-42-0-3
the avoidance of products from such companies,decreased demand for products,request-42-1-0
decreased demand for products,reduced production of those products,request-42-1-1
reduced production of those products,lower revenue for companies,request-42-1-2
lower revenue for companies,companies invest in sustainable practices to regain revenue,request-42-1-3
companies invest in sustainable practices to regain revenue,action against climate change,request-42-1-4
the avoidance of products from such companies,decreased demand for products,request-42-2-0
decreased demand for products,reduced production of those products,request-42-2-1
reduced production of those products,lower emissions from reduced manufacturing,request-42-2-2
lower emissions from reduced manufacturing,positive public perception of consumers' actions,request-42-2-3
positive public perception of consumers' actions,encouragement of others to take similar actions,request-42-2-4
encouragement of others to take similar actions,action against climate change,request-42-2-5
the avoidance of products from such companies,decreased demand for products,request-42-3-0
decreased demand for products,reduced production of those products,request-42-3-1
