cause,effect,custom_id
pollution of marine environments,ingestion by marine organisms,request-35-4-1
ingestion by marine organisms,bioaccumulation in food chain,request-35-4-2
bioaccumulation in food chain,consumption by humans,request-35-4-3
consumption by humans,waste disposal and sewage treatment,request-35-4-4
waste disposal and sewage treatment,release into waterways,request-35-4-5
release into waterways,transportation through ocean currents,request-35-4-6
transportation through ocean currents,formation of garbage patches,request-35-4-7
formation of garbage patches,fragmentation into smaller particles,request-35-4-8
fragmentation into smaller particles,ingestion by marine debriseating organisms,request-35-4-9
ingestion by marine debriseating organisms,transportation through space via natural processes,request-35-4-10
transportation through space via natural processes,arrival on an alien world,request-35-4-11
the significant greening of the planet,increased carbon dioxide levels in the atmosphere,request-36-0-0
increased carbon dioxide levels in the atmosphere,"human activities, such as burning fossil fuels and deforestation",request-36-0-1
"human activities, such as burning fossil fuels and deforestation",shift from trees to fossil fuels as the primary energy source,request-36-0-2
shift from trees to fossil fuels as the primary energy source,increased co₂ emissions,request-36-0-3
increased co₂ emissions,contribution to the greenhouse effect and global warming,request-36-0-4
contribution to the greenhouse effect and global warming,stimulation of plant growth due to increased co₂ levels and warmer temperatures,request-36-0-5
stimulation of plant growth due to increased co₂ levels and warmer temperatures,the significant greening of the planet,request-36-0-6
the significant greening of the planet,increased carbon dioxide levels in the atmosphere,request-36-1-0
increased carbon dioxide levels in the atmosphere,"human activities, such as burning fossil fuels and deforestation",request-36-1-1
"human activities, such as burning fossil fuels and deforestation",increased co₂ emissions,request-36-1-2
increased co₂ emissions,contribution to the greenhouse effect and global warming,request-36-1-3
contribution to the greenhouse effect and global warming,changes in precipitation patterns and temperature,request-36-1-4
changes in precipitation patterns and temperature,alterations in plant growth and distribution,request-36-1-5
alterations in plant growth and distribution,the significant greening of the planet,request-36-1-6
the significant greening of the planet,increased carbon dioxide levels in the atmosphere,request-36-2-0
increased carbon dioxide levels in the atmosphere,"human activities, such as burning fossil fuels and deforestation",request-36-2-1
"human activities, such as burning fossil fuels and deforestation",shift from trees to fossil fuels as the primary energy source,request-36-2-2
shift from trees to fossil fuels as the primary energy source,increased co₂ emissions,request-36-2-3
increased co₂ emissions,contribution to ocean acidification,request-36-2-4
contribution to ocean acidification,impacts on marine life and ecosystems,request-36-2-5
impacts on marine life and ecosystems,changes in marinederived nutrient availability,request-36-2-6
changes in marinederived nutrient availability,the significant greening of the planet,request-36-2-7
land clearance for construction and agriculture,clearing of trees and vegetation,request-37-0-0
clearing of trees and vegetation,removal of forest cover,request-37-0-1
removal of forest cover,deforestation,request-37-0-2
land clearance for construction and agriculture,destruction of habitats,request-37-1-0
destruction of habitats,loss of biodiversity,request-37-1-1
loss of biodiversity,deforestation,request-37-1-2
land clearance for construction and agriculture,soil erosion,request-37-2-0
soil erosion,loss of fertile land,request-37-2-1
loss of fertile land,deforestation to create new farmland,request-37-2-2
land clearance for construction and agriculture,displacement of wildlife,request-37-3-0
displacement of wildlife,disruption of ecosystems,request-37-3-1
disruption of ecosystems,deforestation due to loss of ecological balance,request-37-3-2
land clearance for construction and agriculture,increased human activity in forested areas,request-37-4-0
increased human activity in forested areas,forest fragmentation,request-37-4-1
forest fragmentation,deforestation due to isolation and degradation of forest patches,request-37-4-2
land clearance for construction and agriculture,alteration of hydrological cycles,request-37-5-0
alteration of hydrological cycles,changes in water availability,request-37-5-1
changes in water availability,deforestation to accommodate new water sources or infrastructure,request-37-5-2
the burning of carbon,releases energy in the form of heat and light,request-38-0-0
releases energy in the form of heat and light,this energy is harnessed in a power plant to generate electricity,request-38-0-1
this energy is harnessed in a power plant to generate electricity,the generated electricity is transmitted through power lines,request-38-0-2
the generated electricity is transmitted through power lines,the transmitted electricity is used to power lab equipment,request-38-0-3
the transmitted electricity is used to power lab equipment,electricity is used in labs for various purposes <end chain>,request-38-0-4
the burning of carbon,releases carbon dioxide gas,request-38-1-0
releases carbon dioxide gas,this gas is captured and compressed to form a liquid,request-38-1-1
this gas is captured and compressed to form a liquid,the liquid carbon dioxide is used to power turbines in a power plant,request-38-1-2
the liquid carbon dioxide is used to power turbines in a power plant,the turbines generate electricity,request-38-1-3
the turbines generate electricity,the generated electricity is transmitted through power lines,request-38-1-4
