cause,effect,custom_id
increase in co2,ocean acidification,request-36-9-0
ocean acidification,decline in fish populations,request-36-9-1
decline in fish populations,decreased fishery yields,request-36-9-2
decreased fishery yields,economic losses in fishing industry,request-36-9-3
economic losses in fishing industry,economic downturn,request-36-9-4
economic downturn,loss of prosperity,request-36-9-5
increase in co2,climate change,request-36-10-0
climate change,spread of diseases,request-36-10-1
spread of diseases,decreased workforce productivity,request-36-10-2
decreased workforce productivity,economic decline,request-36-10-3
economic decline,loss of prosperity,request-36-10-4
increase in co2,global warming,request-36-11-0
global warming,melting of permafrost,request-36-11-1
melting of permafrost,release of methane,request-36-11-2
release of methane,accelerated global warming,request-36-11-3
accelerated global warming,exacerbated climate change,request-36-11-4
exacerbated climate change,increased extreme weather events,request-36-11-5
increased extreme weather events,economic losses,request-36-11-6
economic losses,loss of prosperity,request-36-11-7
increase in co2,climate change,request-36-12-0
climate change,extreme weather events,request-36-12-1
extreme weather events,damage to infrastructure,request-36-12-2
damage to infrastructure,high repair costs,request-36-12-3
high repair costs,economic strain,request-36-12-4
economic strain,loss of prosperity,request-36-12-5
increase in co2,global warming,request-36-13-0
global warming,heat waves,request-36-13-1
heat waves,energy demand increase,request-36-13-2
energy demand increase,strain on energy resources,request-36-13-3
strain on energy resources,economic burden,request-36-13-4
economic burden,loss of prosperity,request-36-13-5
increase in co2,climate change,request-36-14-0
climate change,loss of agricultural land,request-36-14-1
loss of agricultural land,reduced crop yields,request-36-14-2
reduced crop yields,food insecurity,request-36-14-3
food insecurity,economic decline,request-36-14-4
economic decline,loss of prosperity,request-36-14-5
increase in co2,ocean acidification,request-36-15-0
ocean acidification,shellfish population decline,request-36-15-1
shellfish population decline,impact on seafood industry,request-36-15-2
impact on seafood industry,economic losses,request-36-15-3
economic losses,loss of prosperity,request-36-15-4
increase in co2,climate change,request-36-16-0
climate change,loss of tourism attractions,request-36-16-1
loss of tourism attractions,decrease in tourism revenue,request-36-16-2
decrease in tourism revenue,economic downturn,request-36-16-3
economic downturn,loss of prosperity,request-36-16-4
increase in co2,global warming,request-36-17-0
global warming,altered weather patterns,request-36-17-1
altered weather patterns,impact on agriculture,request-36-17-2
impact on agriculture,economic instability,request-36-17-3
economic instability,loss of prosperity,request-36-17-4
increase in co2,climate change,request-36-18-0
climate change,increase in natural disasters,request-36-18-1
increase in natural disasters,insurance costs rise,request-36-18-2
insurance costs rise,financial strain,request-36-18-3
financial strain,loss of prosperity,request-36-18-4
increase in co2,global warming,request-36-19-0
global warming,changes in ecosystems,request-36-19-1
changes in ecosystems,loss of biodiversity,request-36-19-2
loss of biodiversity,disruption of ecosystem services,request-36-19-3
disruption of ecosystem services,economic impact,request-36-19-4
economic impact,loss of prosperity,request-36-19-5
increase in atmospheric co2 levels,enhancement of photosynthesis,request-37-0-0
enhancement of photosynthesis,increase in glucose production,request-37-0-1
increase in glucose production,enhancement of plant growth,request-37-0-2
increase in atmospheric co2 levels,intensification of greenhouse effect,request-37-1-0
intensification of greenhouse effect,occurrence of global warming,request-37-1-1
occurrence of global warming,extension of growing seasons,request-37-1-2
extension of growing seasons,increase in plant growth,request-37-1-3
increase in atmospheric co2 levels,partial closure of plant stomata,request-37-2-0
partial closure of plant stomata,reduction in water loss,request-37-2-1
reduction in water loss,improvement in water-use efficiency,request-37-2-2
improvement in water-use efficiency,enhanced plant growth,request-37-2-3
increase in atmospheric co2 levels,increase in carbon allocation to roots,request-37-3-0
increase in carbon allocation to roots,enhanced nutrient uptake,request-37-3-1
enhanced nutrient uptake,improved plant growth,request-37-3-2
increase in atmospheric co2 levels,increase in photosynthesis in c3 plants,request-37-4-0
increase in photosynthesis in c3 plants,competitive advantage of c3 plants,request-37-4-1
competitive advantage of c3 plants,changes in plant communities,request-37-4-2
changes in plant communities,impact on plant growth,request-37-4-3
plants,photosynthesis,request-38-0-0
photosynthesis,oxygen release,request-38-0-1
plants,light absorption,request-38-1-0
light absorption,photosynthesis,request-38-1-1
photosynthesis,oxygen release,request-38-1-2
plants,chlorophyll excitation,request-38-2-0
chlorophyll excitation,water splitting,request-38-2-1
water splitting,oxygen release,request-38-2-2
plants,water absorption,request-38-3-0
water absorption,water splitting,request-38-3-1
water splitting,oxygen release,request-38-3-2
plants,carbon dioxide absorption,request-38-4-0
carbon dioxide absorption,photosynthesis,request-38-4-1
photosynthesis,oxygen release,request-38-4-2
plants,stomata opening,request-38-5-0
stomata opening,gas exchange,request-38-5-1
gas exchange,oxygen release,request-38-5-2
plants,chloroplast activity,request-38-6-0
chloroplast activity,light-dependent reactions,request-38-6-1
light-dependent reactions,oxygen release,request-38-6-2
plants,photolysis of water,request-38-7-0
photolysis of water,oxygen formation,request-38-7-1
oxygen formation,oxygen release,request-38-7-2
plants,photosystem ii activation,request-38-8-0
photosystem ii activation,electron transport chain,request-38-8-1
electron transport chain,oxygen release,request-38-8-2
plants,atp and nadph production,request-38-9-0
atp and nadph production,calvin cycle,request-38-9-1
calvin cycle,oxygen release,request-38-9-2
fumigation,death of insects,request-39-0-0
death of insects,decomposition of insects,request-39-0-1
decomposition of insects,release of co2,request-39-0-2
release of co2,increase in co2,request-39-0-3
fumigation,chemicals released,request-39-1-0
chemicals released,co2 emissions from chemicals,request-39-1-1
co2 emissions from chemicals,increase in co2,request-39-1-2
fumigation,damage to plants,request-39-2-0
damage to plants,reduced photosynthesis,request-39-2-1
reduced photosynthesis,less co2 absorption,request-39-2-2
less co2 absorption,increase in co2,request-39-2-3
fumigation,use of fumigants,request-39-3-0
use of fumigants,production of fumigants,request-39-3-1
production of fumigants,co2 emissions in production,request-39-3-2
co2 emissions in production,increase in co2,request-39-3-3
fumigation,application machinery used,request-39-4-0
application machinery used,fuel consumption,request-39-4-1
fuel consumption,co2 emissions,request-39-4-2
co2 emissions,increase in co2,request-39-4-3
increase in co2,increase in atmospheric co2 concentration,request-40-0-0
increase in atmospheric co2 concentration,enhanced co2 diffusion into leaves,request-40-0-1
enhanced co2 diffusion into leaves,increase in photosynthesis,request-40-0-2
increase in co2,increase in intercellular co2 concentration,request-40-1-0
increase in intercellular co2 concentration,increase in carboxylation rate by rubisco,request-40-1-1
increase in carboxylation rate by rubisco,increase in photosynthesis,request-40-1-2
increase in co2,reduction in stomatal aperture,request-40-2-0
reduction in stomatal aperture,decrease in water loss,request-40-2-1
decrease in water loss,improved water use efficiency,request-40-2-2
improved water use efficiency,increase in photosynthesis,request-40-2-3
increase in co2,decrease in photorespiration in c3 plants,request-40-3-0
decrease in photorespiration in c3 plants,increase in net photosynthesis,request-40-3-1
increase in net photosynthesis,increase in photosynthesis,request-40-3-2
increase in co2,enhanced greenhouse effect,request-40-4-0
enhanced greenhouse effect,increase in global temperatures,request-40-4-1
increase in global temperatures,increase in enzymatic activity,request-40-4-2
increase in enzymatic activity,increase in photosynthesis,request-40-4-3
increase in co2,changes in precipitation patterns,request-40-5-0
changes in precipitation patterns,improved soil moisture in some regions,request-40-5-1
improved soil moisture in some regions,increase in photosynthesis,request-40-5-2
increase in co2,increase in plant growth,request-40-6-0
increase in plant growth,increase in leaf area index,request-40-6-1
increase in leaf area index,increase in total photosynthesis,request-40-6-2
