cause,effect,custom_id
the trapping of even more heat by greenhouse gases further intensifies the natural greenhouse effect,the further intensification of the natural greenhouse effect,request-42-0-102
the further intensification of the natural greenhouse effect,the additional warming of the earth's surface causes even more water vapor to be held in the atmosphere,request-42-0-103
the additional warming of the earth's surface causes even more water vapor to be held in the atmosphere,the even more water vapor in the atmosphere enhances the greenhouse effect further,request-42-0-104
the even more water vapor in the atmosphere enhances the greenhouse effect further,the enhanced greenhouse effect continues to trap even more heat,request-42-0-105
the enhanced greenhouse effect continues to trap even more heat,the continued trapping of heat by the enhanced greenhouse effect,request-42-0-106
the continued trapping of heat by the enhanced greenhouse effect,the even more warming of the earth's surface causes even more ice to melt,request-42-0-107
the even more warming of the earth's surface causes even more ice to melt,the melting of even more ice contributes to even higher sea levels,request-42-0-108
the melting of even more ice contributes to even higher sea levels,the even higher sea levels continue to cause even more coastal erosion and flooding,request-42-0-109
the even higher sea levels continue to cause even more coastal erosion and flooding,the ongoing coastal erosion and flooding result in even greater displacement of populations and disruption of ecosystems,request-42-0-110
the ongoing coastal erosion and flooding result in even greater displacement of populations and disruption of ecosystems,the even greater disruption of ecosystems continues to influence local climate patterns,request-42-0-111
the even greater disruption of ecosystems continues to influence local climate patterns,the ongoing influence on local climate patterns,request-42-0-112
the ongoing influence on local climate patterns,the even more frequent and severe storms cause even more damage to infrastructure and agriculture,request-42-0-113
the even more frequent and severe storms cause even more damage to infrastructure and agriculture,the ongoing damage to infrastructure and agriculture,request-42-0-114
the ongoing damage to infrastructure and agriculture,the even greater economic instability results in even more emissions from industries and populations,request-42-0-115
the even greater economic instability results in even more emissions from industries and populations,the even more emissions from industries and populations lead to even higher levels of greenhouse gases in the atmosphere,request-42-0-116
the even more emissions from industries and populations lead to even higher levels of greenhouse gases in the atmosphere,the even higher levels of greenhouse gases in the atmosphere trap even more heat,request-42-0-117
the even higher levels of greenhouse gases in the atmosphere trap even more heat,the trapping of even more heat by greenhouse gases further intensifies the natural greenhouse effect,request-42-0-118
the trapping of even more heat by greenhouse gases further intensifies the natural greenhouse effect,the further intensification of the natural greenhouse effect,request-42-0-119
the further intensification of the natural greenhouse effect,the additional warming of the earth's surface causes even more water vapor to be held in the atmosphere,request-42-0-120
the additional warming of the earth's surface causes even more water vapor to be held in the atmosphere,the even more water vapor in the atmosphere enhances the greenhouse effect further,request-42-0-121
the even more water vapor in the atmosphere enhances the greenhouse effect further,the enhanced greenhouse effect continues to trap even more heat,request-42-0-122
the enhanced greenhouse effect continues to trap even more heat,the continued trapping of heat by the enhanced greenhouse effect,request-42-0-123
the continued trapping of heat by the enhanced greenhouse effect,the even more warming of the earth's surface causes even more ice to melt,request-42-0-124
the even more warming of the earth's surface causes even more ice to melt,the melting of even more ice contributes to even higher sea levels,request-42-0-125
the melting of even more ice contributes to even higher sea levels,the even higher sea levels continue to cause even more coastal erosion and flooding,request-42-0-126
the even higher sea levels continue to cause even more coastal erosion and flooding,the ongoing coastal erosion and flooding result in even greater displacement of populations and disruption of ecosystems,request-42-0-127
the ongoing coastal erosion and flooding result in even greater displacement of populations and disruption of ecosystems,the even greater disruption of ecosystems continues to influence local climate patterns,request-42-0-128
the even greater disruption of ecosystems continues to influence local climate patterns,the ongoing influence on local climate patterns,request-42-0-129
the ongoing influence on local climate patterns,the even more frequent and severe storms cause even more damage to infrastructure and agriculture,request-42-0-130
the even more frequent and severe storms cause even more damage to infrastructure and agriculture,the ongoing damage to infrastructure and agriculture,request-42-0-131
the ongoing damage to infrastructure and agriculture,the even greater economic instability results in even more emissions from industries and populations,request-42-0-132
the even greater economic instability results in even more emissions from industries and populations,the even more emissions from industries and populations lead to even higher levels of greenhouse gases in the atmosphere,request-42-0-133
the even more emissions from industries and populations lead to even higher levels of greenhouse gases in the atmosphere,the even higher levels of greenhouse gases in the atmosphere trap even more heat,request-42-0-134
the even higher levels of greenhouse gases in the atmosphere trap even more heat,the trapping of even more heat by greenhouse gases further intensifies the natural greenhouse effect,request-42-0-135
