cause,effect,custom_id
capitalism,economic growth prioritization,request-50-3-0
economic growth prioritization,lax environmental regulations,request-50-3-1
lax environmental regulations,unrestricted industrial activity,request-50-3-2
unrestricted industrial activity,fossil fuel consumption,request-50-3-3
fossil fuel consumption,greenhouse gas emissions,request-50-3-4
greenhouse gas emissions,global warming,request-50-3-5
global warming,climate change,request-50-3-6
capitalism,shortterm profit focus,request-50-4-0
shortterm profit focus,delayed investment in renewable energy,request-50-4-1
delayed investment in renewable energy,continued fossil fuel dependence,request-50-4-2
continued fossil fuel dependence,greenhouse gas emissions,request-50-4-3
greenhouse gas emissions,global warming,request-50-4-4
global warming,climate change,request-50-4-5
capitalism,encourages globalization and international travel,request-51-0-0
encourages globalization and international travel,facilitates the spread of infectious diseases across borders,request-51-0-1
facilitates the spread of infectious diseases across borders,rise in infectious diseases,request-51-0-2
capitalism,promotes urbanization and crowded living conditions,request-51-1-0
promotes urbanization and crowded living conditions,increases the risk of infectious disease transmission,request-51-1-1
increases the risk of infectious disease transmission,rise in infectious diseases,request-51-1-2
capitalism,incentivizes deforestation and environmental degradation,request-51-2-0
incentivizes deforestation and environmental degradation,displaces wildlife and increases humananimal interaction,request-51-2-1
displaces wildlife and increases humananimal interaction,facilitates the transmission of zoonotic diseases,request-51-2-2
facilitates the transmission of zoonotic diseases,rise in infectious diseases,request-51-2-3
capitalism,prioritizes profits over public health,request-51-3-0
prioritizes profits over public health,undermines efforts to prevent and control infectious diseases,request-51-3-1
undermines efforts to prevent and control infectious diseases,rise in infectious diseases,request-51-3-2
capitalism,promotes economic inequality and poverty,request-51-4-0
promotes economic inequality and poverty,limits access to healthcare and preventative measures,request-51-4-1
limits access to healthcare and preventative measures,increases susceptibility to infectious diseases,request-51-4-2
increases susceptibility to infectious diseases,rise in infectious diseases,request-51-4-3
capitalism,encourages the use of antibiotics in agriculture,request-51-5-0
encourages the use of antibiotics in agriculture,contributes to antibiotic resistance,request-51-5-1
contributes to antibiotic resistance,increases the severity and spread of infectious diseases,request-51-5-2
increases the severity and spread of infectious diseases,rise in infectious diseases,request-51-5-3
melting of glaciers,increased sea levels,request-52-0-0
increased sea levels,coastal erosion,request-52-0-1
coastal erosion,damage to buildings and infrastructure,request-52-0-2
damage to buildings and infrastructure,risk to arctic infrastructure,request-52-0-3
melting of glaciers,changes in ocean currents,request-52-1-0
changes in ocean currents,alteration of weather patterns,request-52-1-1
alteration of weather patterns,increased frequency of extreme weather events,request-52-1-2
increased frequency of extreme weather events,damage to buildings and infrastructure,request-52-1-3
damage to buildings and infrastructure,risk to arctic infrastructure,request-52-1-4
melting of glaciers,release of methane from permafrost,request-52-2-0
release of methane from permafrost,acceleration of global warming,request-52-2-1
acceleration of global warming,increased frequency of extreme weather events,request-52-2-2
increased frequency of extreme weather events,damage to buildings and infrastructure,request-52-2-3
damage to buildings and infrastructure,risk to arctic infrastructure,request-52-2-4
melting of glaciers,changes in sea ice cover,request-52-3-0
changes in sea ice cover,alteration of animal migration patterns,request-52-3-1
alteration of animal migration patterns,disruption of traditional ways of life for indigenous communities,request-52-3-2
disruption of traditional ways of life for indigenous communities,economic and social instability,request-52-3-3
economic and social instability,risk to arctic infrastructure,request-52-3-4
melting of glaciers,increased freshwater runoff,request-52-4-0
increased freshwater runoff,changes in ocean salinity and temperature,request-52-4-1
changes in ocean salinity and temperature,alteration of marine ecosystems,request-52-4-2
alteration of marine ecosystems,loss of biodiversity and ecosystem services,request-52-4-3
loss of biodiversity and ecosystem services,risk to arctic infrastructure,request-52-4-4
release of carbon,increase in greenhouse gases,request-53-0-0
increase in greenhouse gases,enhanced greenhouse effect,request-53-0-1
enhanced greenhouse effect,trapping of heat in the atmosphere,request-53-0-2
trapping of heat in the atmosphere,rising global temperatures,request-53-0-3
rising global temperatures,global warming,request-53-0-4
release of carbon,increase in carbon dioxide levels,request-53-1-0
increase in carbon dioxide levels,absorption of infrared radiation,request-53-1-1
absorption of infrared radiation,increase in atmospheric temperature,request-53-1-2
increase in atmospheric temperature,global warming,request-53-1-3
release of carbon,increase in carbon dioxide levels,request-53-2-0
increase in carbon dioxide levels,ocean acidification,request-53-2-1
ocean acidification,decrease in ocean's capacity to absorb carbon dioxide,request-53-2-2
decrease in ocean's capacity to absorb carbon dioxide,increase in atmospheric carbon dioxide levels,request-53-2-3
increase in atmospheric carbon dioxide levels,global warming,request-53-2-4
release of carbon,deforestation,request-53-3-0
deforestation,decrease in carbon sequestration,request-53-3-1
decrease in carbon sequestration,increase in atmospheric carbon dioxide levels,request-53-3-2
increase in atmospheric carbon dioxide levels,global warming,request-53-3-3
release of carbon,fossil fuel combustion,request-53-4-0
fossil fuel combustion,increase in greenhouse gases,request-53-4-1
increase in greenhouse gases,enhanced greenhouse effect,request-53-4-2
enhanced greenhouse effect,trapping of heat in the atmosphere,request-53-4-3
trapping of heat in the atmosphere,rising global temperatures,request-53-4-4
rising global temperatures,global warming,request-53-4-5
release of carbon,industrial processes,request-53-5-0
industrial processes,increase in greenhouse gases,request-53-5-1
increase in greenhouse gases,enhanced greenhouse effect,request-53-5-2
enhanced greenhouse effect,trapping of heat in the atmosphere,request-53-5-3
trapping of heat in the atmosphere,rising global temperatures,request-53-5-4
rising global temperatures,global warming,request-53-5-5
release of carbon,agricultural practices,request-53-6-0
agricultural practices,increase in methane and nitrous oxide levels,request-53-6-1
increase in methane and nitrous oxide levels,enhanced greenhouse effect,request-53-6-2
enhanced greenhouse effect,trapping of heat in the atmosphere,request-53-6-3
trapping of heat in the atmosphere,rising global temperatures,request-53-6-4
rising global temperatures,global warming,request-53-6-5
release of carbon,waste management practices,request-53-7-0
waste management practices,increase in methane levels,request-53-7-1
increase in methane levels,enhanced greenhouse effect,request-53-7-2
enhanced greenhouse effect,trapping of heat in the atmosphere,request-53-7-3
trapping of heat in the atmosphere,rising global temperatures,request-53-7-4
rising global temperatures,global warming,request-53-7-5
release of carbon,increase in greenhouse gases,request-54-0-0
