cause,effect,custom_id
increased wildfire frequency,combustion of carbon stocks,request-43-5-1
combustion of carbon stocks,release of stored carbon,request-43-5-2
release of stored carbon,increase in co2,request-43-5-3
increase in co2,enhanced greenhouse effect,request-44-0-0
enhanced greenhouse effect,rising global temperatures,request-44-0-1
rising global temperatures,global warming<|im_end|>,request-44-0-2
increase in co2,greater infrared radiation absorption,request-44-1-0
greater infrared radiation absorption,atmospheric heating,request-44-1-1
atmospheric heating,global warming<|im_end|>,request-44-1-2
increase in co2,ocean acidification,request-44-2-0
ocean acidification,reduced carbon sequestration by oceans,request-44-2-1
reduced carbon sequestration by oceans,accumulated atmospheric co2,request-44-2-2
accumulated atmospheric co2,global warming<|im_end|>,request-44-2-3
increase in co2,polar ice melt,request-44-3-0
polar ice melt,reduced albedo effect,request-44-3-1
reduced albedo effect,increased solar absorption,request-44-3-2
increased solar absorption,global warming<|im_end|>,request-44-3-3
increase in co2,higher atmospheric heat retention,request-44-4-0
higher atmospheric heat retention,thermal expansion of oceans,request-44-4-1
thermal expansion of oceans,altered climate systems,request-44-4-2
altered climate systems,global warming<|im_end|>,request-44-4-3
increase in co2,accelerated permafrost thaw,request-44-5-0
accelerated permafrost thaw,methane release,request-44-5-1
methane release,amplified greenhouse effect,request-44-5-2
amplified greenhouse effect,global warming<|im_end|>,request-44-5-3
increase in co2,increased wildfire frequency,request-44-6-0
increased wildfire frequency,additional co2 emissions,request-44-6-1
additional co2 emissions,intensified warming,request-44-6-2
intensified warming,global warming<|im_end|>,request-44-6-3
increase in co2,warmer ocean surfaces,request-44-7-0
warmer ocean surfaces,reduced co2 solubility,request-44-7-1
reduced co2 solubility,atmospheric co2 accumulation,request-44-7-2
atmospheric co2 accumulation,global warming<|im_end|>,request-44-7-3
increase in co2,altered plant respiration rates,request-44-8-0
altered plant respiration rates,net carbon release,request-44-8-1
net carbon release,elevated greenhouse gases,request-44-8-2
elevated greenhouse gases,global warming<|im_end|>,request-44-8-3
increase in co2,atmospheric warming,request-44-9-0
atmospheric warming,increased water vapor concentration,request-44-9-1
increased water vapor concentration,enhanced heat trapping,request-44-9-2
enhanced heat trapping,global warming<|im_end|>,request-44-9-3
increase in co2 emissions,elevated atmospheric co2 concentrations,request-45-0-0
elevated atmospheric co2 concentrations,enhanced co2 absorption by oceans,request-45-0-1
enhanced co2 absorption by oceans,formation of carbonic acid in seawater,request-45-0-2
formation of carbonic acid in seawater,dissociation into bicarbonate and hydrogen ions,request-45-0-3
dissociation into bicarbonate and hydrogen ions,increase in hydrogen ion concentration,request-45-0-4
increase in hydrogen ion concentration,reduction in ocean ph levels,request-45-0-5
reduction in ocean ph levels,ocean acidification,request-45-0-6
increase in co2 emissions,elevated atmospheric co2 concentrations,request-45-1-0
elevated atmospheric co2 concentrations,enhanced co2 dissolution in surface seawater,request-45-1-1
enhanced co2 dissolution in surface seawater,decreased carbonate ion availability,request-45-1-2
decreased carbonate ion availability,impaired calcium carbonate formation by marine organisms,request-45-1-3
impaired calcium carbonate formation by marine organisms,disruption of marine ecosystems,request-45-1-4
disruption of marine ecosystems,secondary effects on oceanic carbon cycling,request-45-1-5
secondary effects on oceanic carbon cycling,amplified reduction in ocean ph,request-45-1-6
amplified reduction in ocean ph,ocean acidification,request-45-1-7
increase in co2 emissions,elevated atmospheric co2 concentrations,request-45-2-0
elevated atmospheric co2 concentrations,increased partial pressure of co2 at ocean surface,request-45-2-1
increased partial pressure of co2 at ocean surface,accelerated gas exchange at airsea interface,request-45-2-2
accelerated gas exchange at airsea interface,higher dissolved inorganic carbon in seawater,request-45-2-3
higher dissolved inorganic carbon in seawater,shift in carbonate chemistry equilibrium,request-45-2-4
shift in carbonate chemistry equilibrium,net release of hydrogen ions,request-45-2-5
net release of hydrogen ions,ocean acidification,request-45-2-6
human activity,fossil fuel combustion,request-46-0-0
fossil fuel combustion,co₂ emissions,request-46-0-1
human activity,deforestation,request-46-1-0
deforestation,reduced carbon sequestration,request-46-1-1
reduced carbon sequestration,increased atmospheric co₂,request-46-1-2
human activity,industrial production,request-46-2-0
industrial production,manufacturing emissions,request-46-2-1
manufacturing emissions,co₂ release,request-46-2-2
human activity,transportation,request-46-3-0
transportation,vehicle exhaust,request-46-3-1
vehicle exhaust,co₂ emission,request-46-3-2
human activity,agricultural practices,request-46-4-0
agricultural practices,land use changes,request-46-4-1
land use changes,soil carbon release,request-46-4-2
soil carbon release,co₂ emissions,request-46-4-3
human activity,cement production,request-46-5-0
cement production,industrial co₂ emissions,request-46-5-1
human activity,waste incineration,request-46-6-0
waste incineration,co₂ generation,request-46-6-1
human activity,deforestation,request-46-7-0
deforestation,biomass burning,request-46-7-1
biomass burning,co₂ release,request-46-7-2
human activity,power plant operations,request-46-8-0
power plant operations,fossil fuel burning,request-46-8-1
fossil fuel burning,co₂ output,request-46-8-2
human activity,urbanization,request-46-9-0
urbanization,increased energy demand,request-46-9-1
increased energy demand,co₂ production,request-46-9-2
human activity,deforestation,request-46-10-0
deforestation,peatland degradation,request-46-10-1
peatland degradation,carbon oxidation,request-46-10-2
carbon oxidation,co₂ release  ,request-46-10-3
increase in co2,enhanced greenhouse effect,request-47-0-0
enhanced greenhouse effect,global temperature rise,request-47-0-1
global temperature rise,accelerated plant photosynthesis,request-47-0-2
accelerated plant photosynthesis,increased plant biomass,request-47-0-3
increased plant biomass,expanded forest growth,request-47-0-4
expanded forest growth,lush forests,request-47-0-5
increase in co2,elevated atmospheric carbon levels,request-47-1-0
elevated atmospheric carbon levels,stimulated plant growth,request-47-1-1
stimulated plant growth,enhanced forest canopy density,request-47-1-2
enhanced forest canopy density,improved ecosystem productivity,request-47-1-3
improved ecosystem productivity,lush forests,request-47-1-4
increase in co2,higher carbon availability for plants,request-47-2-0
higher carbon availability for plants,improved plant wateruse efficiency,request-47-2-1
improved plant wateruse efficiency,greater vegetation resilience,request-47-2-2
greater vegetation resilience,prolonged growing seasons,request-47-2-3
prolonged growing seasons,lush forests,request-47-2-4
increase in co2,warmer climatic conditions,request-47-3-0
warmer climatic conditions,altered precipitation patterns,request-47-3-1
altered precipitation patterns,higher soil moisture levels,request-47-3-2
higher soil moisture levels,enhanced tree vitality,request-47-3-3
enhanced tree vitality,lush forests,request-47-3-4
increase in co2,increased photosynthetic rates,request-47-4-0
increased photosynthetic rates,rapid biomass accumulation,request-47-4-1
rapid biomass accumulation,denser forest regeneration,request-47-4-2
denser forest regeneration,sustained forest health,request-47-4-3
sustained forest health,lush forests,request-47-4-4
modern wars,infrastructure destruction,request-48-0-0
infrastructure destruction,structural collapse,request-48-0-1
structural collapse,land subsidence,request-48-0-2
land subsidence,sinking,request-48-0-3
modern wars,naval battles,request-48-1-0
naval battles,ship damage,request-48-1-1
ship damage,sinking,request-48-1-2
modern wars,environmental degradation,request-48-2-0
environmental degradation,coastal erosion,request-48-2-1
coastal erosion,land sinking,request-48-2-2
modern wars,economic sanctions,request-48-3-0
economic sanctions,infrastructure neglect,request-48-3-1
infrastructure neglect,levee failure,request-48-3-2
levee failure,flooding,request-48-3-3
flooding,sinking,request-48-3-4
modern wars,groundwater extraction,request-48-4-0
groundwater extraction,subsidence,request-48-4-1
subsidence,sinking,request-48-4-2
modern wars,explosive detonations,request-48-5-0
explosive detonations,ground destabilization,request-48-5-1
ground destabilization,sinkhole formation,request-48-5-2
sinkhole formation,sinking,request-48-5-3
climate change,increased global temperatures,request-49-0-0
increased global temperatures,expanded geographic range of diseasecarrying mosquitoes,request-49-0-1
expanded geographic range of diseasecarrying mosquitoes,proliferation of malaria and dengue fever,request-49-0-2
proliferation of malaria and dengue fever,rise in infectious diseases,request-49-0-3
climate change,melting permafrost,request-49-1-0
melting permafrost,release of ancient pathogens,request-49-1-1
release of ancient pathogens,human exposure to novel viruses/bacteria,request-49-1-2
human exposure to novel viruses/bacteria,rise in infectious diseases,request-49-1-3
