cause,effect,custom_id
loss of nutrientrich soil,reduced plant growth and diversity,request-60-3-2
reduced plant growth and diversity,loss of biodiversity,request-60-3-3
increase in forest fires,changes in ecosystem processes,request-60-4-0
changes in ecosystem processes,disruption of food chains,request-60-4-1
disruption of food chains,decline of species populations,request-60-4-2
decline of species populations,loss of biodiversity,request-60-4-3
increase in forest fires,destruction of vegetation,request-61-0-0
destruction of vegetation,loss of soil cover,request-61-0-1
loss of soil cover,soil erosion,request-61-0-2
soil erosion,weaken of soil health,request-61-0-3
increase in forest fires,release of toxic chemicals,request-61-1-0
release of toxic chemicals,pollution of soil,request-61-1-1
pollution of soil,disruption of soil ecosystem,request-61-1-2
disruption of soil ecosystem,weaken of soil health,request-61-1-3
increase in forest fires,burning of organic matter,request-61-2-0
burning of organic matter,depletion of soil nutrients,request-61-2-1
depletion of soil nutrients,impaired soil fertility,request-61-2-2
impaired soil fertility,weaken of soil health,request-61-2-3
increase in forest fires,increased soil temperature,request-61-3-0
increased soil temperature,alteration of soil microorganisms,request-61-3-1
alteration of soil microorganisms,disruption of soil ecosystem,request-61-3-2
disruption of soil ecosystem,weaken of soil health,request-61-3-3
increase in forest fires,destruction of habitats,request-62-0-0
destruction of habitats,loss of biodiversity,request-62-0-1
loss of biodiversity,environmental threats,request-62-0-2
increase in forest fires,release of carbon dioxide,request-62-1-0
release of carbon dioxide,global warming,request-62-1-1
global warming,environmental threats,request-62-1-2
increase in forest fires,soil erosion,request-62-2-0
soil erosion,decreased water quality,request-62-2-1
decreased water quality,environmental threats,request-62-2-2
increase in forest fires,air pollution,request-62-3-0
air pollution,respiratory problems,request-62-3-1
respiratory problems,environmental threats,request-62-3-2
increase in forest fires,disruption of ecosystem services,request-62-4-0
disruption of ecosystem services,decreased ecosystem resilience,request-62-4-1
decreased ecosystem resilience,environmental threats,request-62-4-2
increase in forest fires,release of stored carbon,request-63-0-0
release of stored carbon,atmospheric co2 increase,request-63-0-1
atmospheric co2 increase,global warming,request-63-0-2
increase in forest fires,burning of fossil fuels,request-63-1-0
burning of fossil fuels,atmospheric co2 increase,request-63-1-1
atmospheric co2 increase,global warming,request-63-1-2
increase in forest fires,drought and heat waves,request-63-2-0
drought and heat waves,increased greenhouse gas emissions,request-63-2-1
increased greenhouse gas emissions,global warming,request-63-2-2
increase in forest fires,loss of carbonabsorbing trees,request-63-3-0
loss of carbonabsorbing trees,atmospheric co2 increase,request-63-3-1
atmospheric co2 increase,global warming,request-63-3-2
increase in forest fires,smoke and aerosol emissions,request-63-4-0
smoke and aerosol emissions,disruption of global climate patterns,request-63-4-1
disruption of global climate patterns,global warming,request-63-4-2
overpopulation,resource depletion,request-64-0-0
resource depletion,deforestation,request-64-0-1
deforestation,loss of carbon sequestration,request-64-0-2
loss of carbon sequestration,increased greenhouse gas emissions,request-64-0-3
increased greenhouse gas emissions,global warming,request-64-0-4
global warming,climate catastrophe,request-64-0-5
overpopulation,increased energy demand,request-64-1-0
increased energy demand,fossil fuel consumption,request-64-1-1
fossil fuel consumption,greenhouse gas emissions,request-64-1-2
greenhouse gas emissions,global warming,request-64-1-3
global warming,rising sea levels,request-64-1-4
rising sea levels,climate catastrophe,request-64-1-5
overpopulation,urbanization,request-64-2-0
urbanization,industrialization,request-64-2-1
industrialization,air pollution,request-64-2-2
air pollution,ozone depletion,request-64-2-3
ozone depletion,disrupted global climate patterns,request-64-2-4
disrupted global climate patterns,climate catastrophe,request-64-2-5
overpopulation,food insecurity,request-64-3-0
food insecurity,land degradation,request-64-3-1
land degradation,soil erosion,request-64-3-2
soil erosion,reduced carbon sequestration,request-64-3-3
reduced carbon sequestration,increased greenhouse gas emissions,request-64-3-4
increased greenhouse gas emissions,climate catastrophe,request-64-3-5
overpopulation,increased water demand,request-64-4-0
increased water demand,water scarcity,request-64-4-1
water scarcity,drought,request-64-4-2
drought,wildfires,request-64-4-3
wildfires,increased greenhouse gas emissions,request-64-4-4
increased greenhouse gas emissions,climate catastrophe,request-64-4-5
coalfired plants,burning of coal,request-65-0-0
burning of coal,release of carbon dioxide,request-65-0-1
release of carbon dioxide,increase in atmospheric co2 concentration,request-65-0-2
increase in atmospheric co2 concentration,dissipation of co2,request-65-0-3
coalfired plants,generation of electricity,request-65-1-0
generation of electricity,transmission of electricity,request-65-1-1
transmission of electricity,industrial processes,request-65-1-2
industrial processes,burning of fossil fuels,request-65-1-3
burning of fossil fuels,release of carbon dioxide,request-65-1-4
release of carbon dioxide,increase in atmospheric co2 concentration,request-65-1-5
increase in atmospheric co2 concentration,dissipation of co2,request-65-1-6
coalfired plants,burning of coal,request-65-2-0
burning of coal,production of ash and slag,request-65-2-1
production of ash and slag,disposal of ash and slag,request-65-2-2
disposal of ash and slag,leaching of heavy metals,request-65-2-3
leaching of heavy metals,contamination of soil and water,request-65-2-4
contamination of soil and water,release of carbon dioxide,request-65-2-5
release of carbon dioxide,increase in atmospheric co2 concentration,request-65-2-6
increase in atmospheric co2 concentration,dissipation of co2,request-65-2-7
coalfired plants,burning of coal,request-65-3-0
burning of coal,release of nitrogen oxides,request-65-3-1
release of nitrogen oxides,formation of groundlevel ozone,request-65-3-2
formation of groundlevel ozone,damage to plant life,request-65-3-3
damage to plant life,disruption of ecosystem,request-65-3-4
disruption of ecosystem,release of stored carbon,request-65-3-5
release of stored carbon,increase in atmospheric co2 concentration,request-65-3-6
increase in atmospheric co2 concentration,dissipation of co2,request-65-3-7
coalfired plants,electricity generation,request-66-0-0
electricity generation,heat production,request-66-0-1
heat production,dissipation of heat,request-66-0-2
coalfired plants,burning of coal,request-66-1-0
burning of coal,combustion reaction,request-66-1-1
combustion reaction,heat release,request-66-1-2
heat release,dissipation of heat,request-66-1-3
coalfired plants,boiler operation,request-66-2-0
boiler operation,water heating,request-66-2-1
water heating,steam production,request-66-2-2
steam production,heat transfer,request-66-2-3
heat transfer,dissipation of heat,request-66-2-4
coalfired plants,thermal energy production,request-66-3-0
thermal energy production,heat exchanger operation,request-66-3-1
heat exchanger operation,cooling system activation,request-66-3-2
cooling system activation,dissipation of heat,request-66-3-3
coalfired plants,power generation,request-66-4-0
power generation,transformer operation,request-66-4-1
transformer operation,electrical resistance,request-66-4-2
electrical resistance,heat generation,request-66-4-3
heat generation,dissipation of heat,request-66-4-4
climate change,rising global temperatures,request-67-0-0
rising global temperatures,melting of polar ice caps,request-67-0-1
melting of polar ice caps,sea level rise,request-67-0-2
sea level rise,coastal erosion,request-67-0-3
coastal erosion,flooding,request-67-0-4
climate change,increased atmospheric moisture,request-67-1-0
increased atmospheric moisture,intensified weather patterns,request-67-1-1
intensified weather patterns,heavy rainfall,request-67-1-2
heavy rainfall,saturation of soil and waterways,request-67-1-3
saturation of soil and waterways,flooding,request-67-1-4
climate change,changes in ocean currents,request-67-2-0
changes in ocean currents,altered weather patterns,request-67-2-1
altered weather patterns,increased storm frequency,request-67-2-2
increased storm frequency,storm surges,request-67-2-3
storm surges,flooding,request-67-2-4
climate change,thawing of permafrost,request-67-3-0
thawing of permafrost,release of methane and carbon dioxide,request-67-3-1
release of methane and carbon dioxide,accelerated global warming,request-67-3-2
accelerated global warming,extreme weather events,request-67-3-3
