cause,effect,custom_id
climate change,rising global temperatures,request-56-1-0
rising global temperatures,ocean warming,request-56-1-1
ocean warming,changes in ocean currents,request-56-1-2
changes in ocean currents,altered water conditions in polar regions,request-56-1-3
altered water conditions in polar regions,accessible shipping routes,request-56-1-4
climate change,rising global temperatures,request-56-2-0
rising global temperatures,melting glaciers,request-56-2-1
melting glaciers,sea level rise,request-56-2-2
sea level rise,increased navigability of port regions,request-56-2-3
increased navigability of port regions,accessible shipping routes,request-56-2-4
climate change,rising global temperatures,request-56-3-0
rising global temperatures,melting arctic ice,request-56-3-1
melting arctic ice,expansion of seasonal shipping windows,request-56-3-2
expansion of seasonal shipping windows,more reliable arctic shipping passages,request-56-3-3
more reliable arctic shipping passages,accessible shipping routes,request-56-3-4
climate change,rising global temperatures,request-56-4-0
rising global temperatures,decreased snow and ice albedo,request-56-4-1
decreased snow and ice albedo,accelerated arctic ice melt,request-56-4-2
accelerated arctic ice melt,enhanced arctic shipping access,request-56-4-3
enhanced arctic shipping access,accessible shipping routes  ,request-56-4-4
cutting emissions,reducing air pollution,request-57-0-0
reducing air pollution,altering atmospheric chemical composition,request-57-0-1
altering atmospheric chemical composition,changing energy balance of the planet,request-57-0-2
changing energy balance of the planet,influencing the rise in global temperatures,request-57-0-3
cutting emissions,reducing fossil fuel use,request-57-1-0
reducing fossil fuel use,minimizing industrial carbon output,request-57-1-1
minimizing industrial carbon output,lessening greenhouse effect,request-57-1-2
lessening greenhouse effect,slowing the rise in global temperatures,request-57-1-3
cutting emissions,adopting renewable energy,request-57-2-0
adopting renewable energy,declining reliance on carbonintensive energy sources,request-57-2-1
declining reliance on carbonintensive energy sources,mitigating global warming potential,request-57-2-2
mitigating global warming potential,slowing the rise in global temperatures,request-57-2-3
cutting emissions,transitioning to sustainable technologies,request-57-3-0
transitioning to sustainable technologies,increasing energy efficiency,request-57-3-1
increasing energy efficiency,lowering global carbon emissions,request-57-3-2
lowering global carbon emissions,mitigating the rise in global temperatures,request-57-3-3
human activity,fossil fuel combustion,request-58-0-0
fossil fuel combustion,greenhouse gas emissions,request-58-0-1
greenhouse gas emissions,enhanced greenhouse effect,request-58-0-2
enhanced greenhouse effect,global temperature rise,request-58-0-3
global temperature rise,climate change,request-58-0-4
human activity,deforestation,request-58-1-0
deforestation,reduced carbon sequestration,request-58-1-1
reduced carbon sequestration,higher atmospheric co2 levels,request-58-1-2
higher atmospheric co2 levels,enhanced greenhouse effect,request-58-1-3
enhanced greenhouse effect,global temperature rise,request-58-1-4
global temperature rise,climate change,request-58-1-5
human activity,industrial processes,request-58-2-0
industrial processes,greenhouse gas emissions,request-58-2-1
greenhouse gas emissions,enhanced greenhouse effect,request-58-2-2
enhanced greenhouse effect,global temperature rise,request-58-2-3
global temperature rise,climate change,request-58-2-4
human activity,agriculture,request-58-3-0
agriculture,methane emissions,request-58-3-1
methane emissions,enhanced greenhouse effect,request-58-3-2
enhanced greenhouse effect,global temperature rise,request-58-3-3
global temperature rise,climate change,request-58-3-4
human activity,transport emissions,request-58-4-0
transport emissions,greenhouse gas emissions,request-58-4-1
greenhouse gas emissions,enhanced greenhouse effect,request-58-4-2
enhanced greenhouse effect,global temperature rise,request-58-4-3
global temperature rise,climate change,request-58-4-4
human activity,overconsumption of resources,request-58-5-0
overconsumption of resources,habitat destruction,request-58-5-1
habitat destruction,ecosystem imbalance,request-58-5-2
ecosystem imbalance,reduced climate regulation,request-58-5-3
reduced climate regulation,climate change,request-58-5-4
human activity,urbanization,request-58-6-0
urbanization,heat island effect,request-58-6-1
heat island effect,global temperature rise,request-58-6-2
global temperature rise,climate change,request-58-6-3
increase in forest fires,destruction of trees,request-59-0-0
destruction of trees,"loss of forests

increase in forest fires",request-59-0-1
"loss of forests

increase in forest fires",damage to forest ecosystems,request-59-0-2
damage to forest ecosystems,"loss of forests

increase in forest fires",request-59-0-3
"loss of forests

increase in forest fires",reduction in tree cover,request-59-0-4
reduction in tree cover,"loss of forests

increase in forest fires",request-59-0-5
"loss of forests

increase in forest fires",decreased natural regeneration,request-59-0-6
decreased natural regeneration,"loss of forests

increase in forest fires",request-59-0-7
"loss of forests

increase in forest fires",increased tree mortality,request-59-0-8
increased tree mortality,"loss of forests

increase in forest fires",request-59-0-9
"loss of forests

increase in forest fires",soil degradation,request-59-0-10
soil degradation,loss of forests,request-59-0-11
increase in forest fires,destruction of vegetation,request-60-0-0
destruction of vegetation,loss of animal habitats,request-60-0-1
loss of animal habitats,decline in animal populations,request-60-0-2
decline in animal populations,loss of biodiversity,request-60-0-3
increase in forest fires,destruction of vegetation,request-60-1-0
destruction of vegetation,decline in food availability for herbivores,request-60-1-1
decline in food availability for herbivores,decline in herbivore populations,request-60-1-2
decline in herbivore populations,decline in predator populations,request-60-1-3
decline in predator populations,loss of biodiversity,request-60-1-4
increase in forest fires,increased air pollution,request-60-2-0
increased air pollution,respiratory issues in wildlife,request-60-2-1
respiratory issues in wildlife,decline in animal populations,request-60-2-2
decline in animal populations,loss of biodiversity,request-60-2-3
increase in forest fires,increased soil degradation,request-60-3-0
increased soil degradation,reduced plant regrowth,request-60-3-1
reduced plant regrowth,decline in available resources for wildlife,request-60-3-2
decline in available resources for wildlife,loss of biodiversity,request-60-3-3
increase in forest fires,alteration of local climate,request-60-4-0
alteration of local climate,reduced water availability,request-60-4-1
reduced water availability,stress on plant and animal species,request-60-4-2
stress on plant and animal species,loss of biodiversity,request-60-4-3
increase in forest fires,destruction of seed banks,request-60-5-0
destruction of seed banks,impaired plant regrowth,request-60-5-1
impaired plant regrowth,decline in plant diversity,request-60-5-2
decline in plant diversity,loss of biodiversity,request-60-5-3
increase in forest fires,loss of vegetation cover,request-61-0-0
loss of vegetation cover,increased soil erosion,request-61-0-1
increased soil erosion,loss of nutrients in soil,request-61-0-2
loss of nutrients in soil,weaken of soil health,request-61-0-3
increase in forest fires,exposure of soil to heat,request-61-1-0
exposure of soil to heat,reduction in organic matter,request-61-1-1
reduction in organic matter,decrease in soil fertility,request-61-1-2
decrease in soil fertility,weaken of soil health,request-61-1-3
increase in forest fires,burning of plant roots,request-61-2-0
burning of plant roots,disruption of soil structure,request-61-2-1
disruption of soil structure,poor soil retention capacity,request-61-2-2
poor soil retention capacity,weaken of soil health,request-61-2-3
increase in forest fires,death of microorganisms,request-61-3-0
death of microorganisms,disruption of nutrient cycling,request-61-3-1
disruption of nutrient cycling,decline in soil quality,request-61-3-2
decline in soil quality,weaken of soil health  ,request-61-3-3
increase in forest fires,deforestation,request-62-0-0
deforestation,loss of biodiversity,request-62-0-1
loss of biodiversity,ecosystem imbalance,request-62-0-2
ecosystem imbalance,environmental threats,request-62-0-3
increase in forest fires,release of greenhouse gases,request-62-1-0
release of greenhouse gases,acceleration of global warming,request-62-1-1
