custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-38-1-0,the burning of carbon releases energy,this energy is used to power a vehicle,yes,yes,yes,no
request-38-1-1,this energy is used to power a vehicle,"the vehicle generates motion, which is used to turn a generator",yes,yes,yes,no
request-38-1-2,"the vehicle generates motion, which is used to turn a generator",the generator converts this mechanical energy into electrical energy,yes,no,yes,yes
request-38-1-3,the generator converts this mechanical energy into electrical energy,"the electrical energy is then distributed to various facilities, including labs",yes,yes,yes,yes
request-38-1-4,"the electrical energy is then distributed to various facilities, including labs","in labs, the electricity is used to power equipment and lighting",yes,yes,yes,yes
request-38-2-0,the burning of carbon releases energy,this energy is used to generate heat in a power plant,yes,yes,yes,yes
request-38-2-1,this energy is used to generate heat in a power plant,"the heat is used to create steam, which turns a turbine",yes,yes,yes,yes
request-38-2-2,"the heat is used to create steam, which turns a turbine","the turbine generates mechanical energy, which is converted into electrical energy by a generator",yes,yes,yes,yes
request-38-2-3,"the turbine generates mechanical energy, which is converted into electrical energy by a generator","the electrical energy is then distributed to various facilities, including labs",yes,yes,yes,yes
request-38-2-4,"the electrical energy is then distributed to various facilities, including labs","in labs, the electricity is used to power equipment and lighting",yes,yes,yes,yes
request-39-0-0,high carbon footprint of labgrown wood,results in high emissions of greenhouse gases during production,no,yes,no,yes
request-39-0-1,results in high emissions of greenhouse gases during production,greenhouse gases trap heat in the atmosphere,yes,yes,yes,yes
request-39-0-2,greenhouse gases trap heat in the atmosphere,causes global warming,yes,yes,yes,yes
request-39-1-0,high carbon footprint of labgrown wood,requires significant energy for growth and processing,yes,yes,yes,yes
request-39-1-1,requires significant energy for growth and processing,"largely powered by fossil fuels, releasing carbon dioxide",yes,yes,yes,yes
request-39-1-2,"largely powered by fossil fuels, releasing carbon dioxide",increased carbon dioxide levels in the atmosphere,yes,yes,yes,yes
request-39-1-3,increased carbon dioxide levels in the atmosphere,contributes to global warming,yes,yes,yes,yes
request-39-2-0,high carbon footprint of labgrown wood,encourages deforestation for raw materials,no,no,no,no
request-39-2-1,encourages deforestation for raw materials,reduces the earth's ability to absorb carbon dioxide,yes,no,yes,yes
request-39-2-2,reduces the earth's ability to absorb carbon dioxide,leads to higher atmospheric carbon dioxide levels,yes,no,no,yes
request-39-2-3,leads to higher atmospheric carbon dioxide levels,contributes to global warming,yes,yes,yes,yes
request-39-3-0,high carbon footprint of labgrown wood,promotes unsustainable farming practices,no,no,no,no
request-39-3-1,promotes unsustainable farming practices,leads to soil degradation and loss of biodiversity,yes,yes,yes,yes
request-39-3-2,leads to soil degradation and loss of biodiversity,reduces natural carbon sequestration,yes,yes,yes,yes
request-39-3-3,reduces natural carbon sequestration,contributes to global warming,yes,yes,no,yes
request-40-0-0,the enrichment of green energy investors and big banks,increased investment in green energy projects,yes,yes,no,yes
request-40-0-1,increased investment in green energy projects,expansion of green energy infrastructure,yes,yes,yes,yes
request-40-0-2,expansion of green energy infrastructure,decrease in carbon emissions due to reduced reliance on fossil fuels,yes,yes,yes,yes
request-40-0-3,decrease in carbon emissions due to reduced reliance on fossil fuels,slowing of global warming and climate change,yes,yes,yes,no
request-40-0-4,slowing of global warming and climate change,changes in the political economy of climate change,yes,no,no,no
request-40-1-0,the enrichment of green energy investors and big banks,increased demand for green energy technology and services,yes,yes,no,no
request-40-1-1,increased demand for green energy technology and services,stimulation of innovation and r&d in green energy sector,yes,yes,yes,yes
request-40-1-2,stimulation of innovation and r&d in green energy sector,"development of new, more efficient green energy technologies",yes,yes,yes,yes
request-40-1-3,"development of new, more efficient green energy technologies",accelerated transition to a lowcarbon economy,yes,yes,yes,yes
request-40-1-4,accelerated transition to a lowcarbon economy,changes in the political economy of climate change,yes,yes,yes,yes
request-40-2-0,the enrichment of green energy investors and big banks,increased investment in green energy projects in developing countries,no,yes,no,no
request-40-2-1,increased investment in green energy projects in developing countries,access to clean energy in underdeveloped regions,yes,yes,no,no
request-40-2-2,access to clean energy in underdeveloped regions,economic growth and poverty reduction in these regions,yes,yes,no,yes
request-40-2-3,economic growth and poverty reduction in these regions,increased global cooperation on climate change mitigation,no,no,no,no
request-40-2-4,increased global cooperation on climate change mitigation,changes in the political economy of climate change,yes,yes,no,yes
request-40-3-0,the enrichment of green energy investors and big banks,increased investment in green energy projects in developed countries,yes,yes,no,no
request-40-3-1,increased investment in green energy projects in developed countries,job creation in green energy sector,yes,yes,yes,yes
request-40-3-2,job creation in green energy sector,political pressure for stronger climate policies,yes,yes,no,yes
request-40-3-3,political pressure for stronger climate policies,implementation of more ambitious climate change mitigation policies,yes,yes,yes,no
request-40-3-4,implementation of more ambitious climate change mitigation policies,changes in the political economy of climate change ,yes,yes,yes,yes
request-41-0-0,congress introduces the proposed bill,the bill is debated and discussed in congress,yes,no,yes,yes
request-41-0-1,the bill is debated and discussed in congress,congress votes in favor of the bill,no,yes,yes,no
request-41-0-2,congress votes in favor of the bill,the bill is signed into law by the president,no,no,no,no
request-41-0-3,the bill is signed into law by the president,the new law allocates funds for infrastructure projects,no,no,yes,no
request-41-0-4,the new law allocates funds for infrastructure projects,state and local governments submit proposals for these projects,yes,yes,yes,yes
request-41-0-5,state and local governments submit proposals for these projects,the federal government approves and funds these projects,yes,yes,yes,yes
request-41-0-6,the federal government approves and funds these projects,construction and other related industries start hiring to complete the projects,yes,yes,yes,yes
request-41-0-7,construction and other related industries start hiring to complete the projects,millions of jobs are created for americans,no,yes,yes,no
request-41-1-0,congress introduces the proposed bill,the bill is debated and discussed in congress,yes,no,yes,yes
request-41-1-1,the bill is debated and discussed in congress,congress votes in favor of the bill,no,yes,yes,no
request-41-1-2,congress votes in favor of the bill,the bill is signed into law by the president,no,no,no,no
request-41-1-3,the bill is signed into law by the president,the new law provides tax incentives for businesses to expand and hire more employees,no,yes,yes,no
request-41-1-4,the new law provides tax incentives for businesses to expand and hire more employees,businesses take advantage of these incentives to expand their operations,yes,yes,yes,yes
request-41-1-5,businesses take advantage of these incentives to expand their operations,businesses hire more employees to meet the increased demand,yes,no,no,yes
request-41-1-6,businesses hire more employees to meet the increased demand,millions of jobs are created for americans,no,yes,yes,no
request-41-2-0,congress introduces the proposed bill,the bill is debated and discussed in congress,yes,no,yes,yes
request-41-2-1,the bill is debated and discussed in congress,congress votes in favor of the bill,no,yes,yes,no
request-41-2-2,congress votes in favor of the bill,the bill is signed into law by the president,no,no,no,no
request-41-2-3,the bill is signed into law by the president,the new law invests in education and training programs,no,no,yes,no
request-41-2-4,the new law invests in education and training programs,americans participate in these programs to gain new skills,yes,yes,yes,yes
request-41-2-5,americans participate in these programs to gain new skills,"businesses, in need of skilled workers, hire program graduates",yes,yes,yes,yes
request-41-2-6,"businesses, in need of skilled workers, hire program graduates",millions of jobs are created or filled for americans,yes,yes,yes,no
request-41-3-0,congress introduces the proposed bill,the bill is debated and discussed in congress,yes,no,yes,yes
request-41-3-1,the bill is debated and discussed in congress,congress votes in favor of the bill,no,yes,yes,no
request-41-3-2,congress votes in favor of the bill,the bill is signed into law by the president,no,no,no,no
request-41-3-3,the bill is signed into law by the president,the new law provides funding for small business loans,no,no,yes,no
