custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-30-1-3,disruption of wind flow,stoppage of natural winds,no,yes
request-30-2-0,removal of hills,loss of topographical features,yes,yes
request-30-2-1,loss of topographical features,changes in local climate,yes,yes
request-30-2-2,changes in local climate,affected wind circulation,yes,yes
request-30-2-3,affected wind circulation,stoppage of natural winds,yes,yes
request-30-3-0,removal of hills,elimination of windbreaks,yes,no
request-30-3-1,elimination of windbreaks,increased exposure to elements,yes,no
request-30-3-2,increased exposure to elements,interference with wind movement,yes,yes
request-30-3-3,interference with wind movement,stoppage of natural winds,no,yes
request-30-4-0,removal of hills,modification of terrain,yes,yes
request-30-4-1,modification of terrain,changes in air pressure distribution,yes,no
request-30-4-2,changes in air pressure distribution,affected wind behavior,yes,yes
request-30-4-3,affected wind behavior,stoppage of natural winds,no,yes
request-31-0-0,removal of mountains,disruption of natural topography,yes,no
request-31-0-1,disruption of natural topography,alteration of wind patterns,yes,yes
request-31-0-2,alteration of wind patterns,reduction in wind speed,yes,yes
request-31-0-3,reduction in wind speed,stoppage of natural winds,no,yes
request-31-1-0,removal of mountains,destruction of windbreaks,yes,no
request-31-1-1,destruction of windbreaks,increased wind exposure,yes,yes
request-31-1-2,increased wind exposure,accelerated soil erosion,yes,yes
request-31-1-3,accelerated soil erosion,disruption of local ecosystems,yes,yes
request-31-1-4,disruption of local ecosystems,alteration of wind patterns,yes,yes
request-31-1-5,alteration of wind patterns,reduction in wind speed,yes,yes
request-31-1-6,reduction in wind speed,stoppage of natural winds,no,yes
request-31-2-0,removal of mountains,changes in atmospheric pressure,yes,no
request-31-2-1,changes in atmospheric pressure,disruption of air currents,yes,yes
request-31-2-2,disruption of air currents,alteration of wind patterns,yes,yes
request-31-2-3,alteration of wind patterns,reduction in wind speed,yes,yes
request-31-2-4,reduction in wind speed,stoppage of natural winds,no,yes
request-31-3-0,removal of mountains,elimination of natural barriers,yes,no
request-31-3-1,elimination of natural barriers,increased wind velocity,yes,yes
request-31-3-2,increased wind velocity,destabilization of weather patterns,yes,yes
request-31-3-3,destabilization of weather patterns,disruption of air currents,yes,yes
request-31-3-4,disruption of air currents,alteration of wind patterns,yes,yes
request-31-3-5,alteration of wind patterns,reduction in wind speed,yes,yes
request-31-3-6,reduction in wind speed,stoppage of natural winds,no,yes
request-31-4-0,removal of mountains,changes in terrain elevation,yes,no
request-31-4-1,changes in terrain elevation,disruption of air flow,yes,no
request-31-4-2,disruption of air flow,alteration of wind patterns,yes,yes
request-31-4-3,alteration of wind patterns,reduction in wind speed,yes,yes
request-31-4-4,reduction in wind speed,stoppage of natural winds,no,yes
request-32-0-0,deforestation,loss of vegetation and trees,yes,yes
request-32-0-1,loss of vegetation and trees,reduction in transpiration,yes,no
request-32-0-2,reduction in transpiration,decrease in atmospheric moisture,no,yes
request-32-0-3,decrease in atmospheric moisture,disruption of local weather patterns,yes,no
request-32-0-4,disruption of local weather patterns,changes in wind patterns,yes,yes
request-32-0-5,changes in wind patterns,stoppage of natural winds,no,yes
request-32-1-0,deforestation,loss of vegetation and trees,yes,yes
request-32-1-1,loss of vegetation and trees,increased soil erosion,yes,yes
request-32-1-2,increased soil erosion,sediment buildup in rivers and streams,yes,yes
request-32-1-3,sediment buildup in rivers and streams,changes in river flow and water levels,yes,yes
request-32-1-4,changes in river flow and water levels,alteration of natural drainage patterns,yes,yes
request-32-1-5,alteration of natural drainage patterns,changes in local climate,yes,yes
request-32-1-6,changes in local climate,disruption of wind patterns,yes,yes
request-32-1-7,disruption of wind patterns,stoppage of natural winds,yes,yes
request-32-2-0,deforestation,loss of vegetation and trees,yes,yes
request-32-2-1,loss of vegetation and trees,reduction in carbon sequestration,yes,yes
request-32-2-2,reduction in carbon sequestration,increase in greenhouse gas emissions,yes,yes
request-32-2-3,increase in greenhouse gas emissions,global warming and climate change,yes,no
request-32-2-4,global warming and climate change,changes in atmospheric pressure and temperature,yes,no
request-32-2-5,changes in atmospheric pressure and temperature,disruption of wind patterns,yes,yes
request-32-2-6,disruption of wind patterns,stoppage of natural winds,no,yes
request-32-3-0,deforestation,loss of vegetation and trees,yes,yes
request-32-3-1,loss of vegetation and trees,changes in land use and land cover,yes,yes
request-32-3-2,changes in land use and land cover,alteration of surface albedo,yes,no
request-32-3-3,alteration of surface albedo,changes in energy balance and surface temperature,yes,yes
request-32-3-4,changes in energy balance and surface temperature,disruption of local climate,yes,yes
request-32-3-5,disruption of local climate,changes in wind patterns,yes,yes
request-32-3-6,changes in wind patterns,stoppage of natural winds,no,yes
request-32-4-0,deforestation,loss of vegetation and trees,yes,yes
request-32-4-1,loss of vegetation and trees,reduction in biodiversity and ecosystem services,yes,yes
request-32-4-2,reduction in biodiversity and ecosystem services,loss of natural barriers and windbreaks,yes,yes
request-32-4-3,loss of natural barriers and windbreaks,changes in wind patterns,yes,yes
request-32-4-4,changes in wind patterns,stoppage of natural winds,no,yes
request-32-5-0,deforestation,loss of vegetation and trees,yes,yes
request-32-5-1,loss of vegetation and trees,changes in soil properties and structure,yes,yes
request-32-5-2,changes in soil properties and structure,alteration of soil moisture and temperature,yes,yes
request-32-5-3,alteration of soil moisture and temperature,changes in local climate,yes,yes
request-32-5-4,changes in local climate,disruption of wind patterns,yes,yes
request-32-5-5,disruption of wind patterns,stoppage of natural winds,yes,yes
request-32-6-0,deforestation,loss of vegetation and trees,yes,yes
request-32-6-1,loss of vegetation and trees,reduction in evapotranspiration and cooling effect,yes,yes
request-32-6-2,reduction in evapotranspiration and cooling effect,increase in surface temperature and heat island effect,yes,yes
request-32-6-3,increase in surface temperature and heat island effect,changes in atmospheric pressure and circulation,yes,yes
request-32-6-4,changes in atmospheric pressure and circulation,disruption of wind patterns,yes,yes
request-32-6-5,disruption of wind patterns,stoppage of natural winds,yes,yes
request-32-7-0,deforestation,loss of vegetation and trees,yes,yes
request-32-7-1,loss of vegetation and trees,changes in water cycle and hydrology,yes,yes
request-32-7-2,changes in water cycle and hydrology,alteration of cloud formation and precipitation patterns,yes,yes
request-32-7-3,alteration of cloud formation and precipitation patterns,changes in atmospheric moisture and temperature,yes,yes
request-32-7-4,changes in atmospheric moisture and temperature,disruption of wind patterns,yes,yes
request-32-7-5,disruption of wind patterns,stoppage of natural winds,yes,yes
request-33-0-0,human activity,increased use of fossil fuels,yes,no
request-33-0-1,increased use of fossil fuels,higher carbon dioxide emissions,yes,no
request-33-0-2,higher carbon dioxide emissions,enhanced greenhouse effect,yes,no
request-33-0-3,enhanced greenhouse effect,rising global temperatures,yes,yes
request-33-0-4,rising global temperatures,global warming,yes,yes
request-33-1-0,human activity,deforestation,yes,no
request-33-1-1,deforestation,decreased carbon dioxide absorption,yes,no
request-33-1-2,decreased carbon dioxide absorption,increased carbon dioxide in the atmosphere,yes,no
request-33-1-3,increased carbon dioxide in the atmosphere,enhanced greenhouse effect,yes,no
request-33-1-4,enhanced greenhouse effect,rising global temperatures,yes,yes
request-33-1-5,rising global temperatures,global warming,yes,yes
request-33-2-0,human activity,agricultural practices,yes,no
request-33-2-1,agricultural practices,increased methane and nitrous oxide emissions,yes,no
request-33-2-2,increased methane and nitrous oxide emissions,strengthened greenhouse effect,yes,yes
request-33-2-3,strengthened greenhouse effect,rising global temperatures,yes,yes
request-33-2-4,rising global temperatures,global warming,yes,yes
request-33-3-0,human activity,industrial processes,yes,no
request-33-3-1,industrial processes,higher emissions of fluorinated gases,yes,no
request-33-3-2,higher emissions of fluorinated gases,strengthened greenhouse effect,yes,no
request-33-3-3,strengthened greenhouse effect,rising global temperatures,yes,yes
request-33-3-4,rising global temperatures,global warming,yes,yes
request-33-4-0,human activity,energy production,yes,no
request-33-4-1,energy production,increased carbon dioxide and other greenhouse gas emissions,yes,no
request-33-4-2,increased carbon dioxide and other greenhouse gas emissions,strengthened greenhouse effect,yes,no
request-33-4-3,strengthened greenhouse effect,rising global temperatures,yes,yes
request-33-4-4,rising global temperatures,global warming,yes,yes
request-33-5-0,human activity,transportation,yes,no
request-33-5-1,transportation,higher carbon dioxide and nitrous oxide emissions,yes,no
