custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-34-0-0,prolonged droughts we are experiencing,lead to dry vegetation,yes,no,yes,yes
request-34-0-1,lead to dry vegetation,dry vegetation becomes highly flammable,yes,yes,yes,no
request-34-0-2,dry vegetation becomes highly flammable,increased risk of wildfires,yes,yes,yes,yes
request-34-0-3,increased risk of wildfires,wild fires occur,no,no,yes,no
request-34-1-0,prolonged droughts we are experiencing,reduce water levels in rivers and lakes,yes,yes,yes,no
request-34-1-1,reduce water levels in rivers and lakes,decrease availability of water for firefighting,yes,yes,yes,yes
request-34-1-2,decrease availability of water for firefighting,wildfires become more difficult to control,yes,yes,yes,yes
request-34-1-3,wildfires become more difficult to control,wild fires spread rapidly,yes,yes,yes,yes
request-34-2-0,prolonged droughts we are experiencing,cause heatwaves,no,no,no,no
request-34-2-1,cause heatwaves,high temperatures increase the likelihood of wildfires,yes,yes,yes,yes
request-34-2-2,high temperatures increase the likelihood of wildfires,wildfires start more easily,yes,yes,yes,yes
request-34-2-3,wildfires start more easily,wild fires spread quickly,no,yes,yes,no
request-34-3-0,prolonged droughts we are experiencing,lead to water shortages,yes,no,yes,yes
request-34-3-1,lead to water shortages,restrictions on water use for fire prevention,yes,yes,no,no
request-34-3-2,restrictions on water use for fire prevention,limited fire prevention measures,no,yes,no,no
request-34-3-3,limited fire prevention measures,increased risk of wildfires,yes,no,yes,yes
request-34-3-4,increased risk of wildfires,wild fires occur,no,no,yes,no
request-34-4-0,prolonged droughts we are experiencing,cause soil erosion,yes,no,no,no
request-34-4-1,cause soil erosion,expose tree roots,yes,yes,yes,yes
request-34-4-2,expose tree roots,trees become more vulnerable to fire,yes,yes,yes,yes
request-34-4-3,trees become more vulnerable to fire,wildfires start more easily,yes,yes,yes,yes
request-34-4-4,wildfires start more easily,wild fires spread rapidly,no,yes,yes,no
request-35-0-0,microplastics,pollution of marine environments,yes,yes,yes,yes
request-35-0-1,pollution of marine environments,ingestion by marine organisms,yes,no,yes,no
request-35-0-2,ingestion by marine organisms,bioaccumulation in food chain,yes,yes,yes,yes
request-35-0-3,bioaccumulation in food chain,consumption by humans,yes,yes,no,no
request-35-0-4,consumption by humans,waste disposal and sewage treatment,yes,no,yes,no
request-35-0-5,waste disposal and sewage treatment,release into waterways,yes,no,yes,yes
request-35-0-6,release into waterways,transportation through ocean currents,yes,no,no,no
request-35-0-7,transportation through ocean currents,formation of garbage patches,yes,yes,yes,no
request-35-0-8,formation of garbage patches,fragmentation into smaller particles,yes,yes,no,yes
request-35-0-9,fragmentation into smaller particles,ingestion by interstellar spacecraft,no,no,no,no
request-35-0-10,ingestion by interstellar spacecraft,transportation to an alien world,no,no,no,no
request-35-1-0,microplastics,pollution of marine environments,yes,yes,yes,yes
request-35-1-1,pollution of marine environments,ingestion by marine organisms,yes,no,yes,no
request-35-1-2,ingestion by marine organisms,bioaccumulation in food chain,yes,yes,yes,yes
request-35-1-3,bioaccumulation in food chain,consumption by humans,yes,yes,no,no
request-35-1-4,consumption by humans,waste disposal and sewage treatment,yes,no,yes,no
request-35-1-5,waste disposal and sewage treatment,release into waterways,yes,no,yes,yes
request-35-1-6,release into waterways,transportation through ocean currents,yes,no,no,no
request-35-1-7,transportation through ocean currents,formation of garbage patches,yes,yes,yes,no
request-35-1-8,formation of garbage patches,fragmentation into smaller particles,yes,yes,no,yes
request-35-1-9,fragmentation into smaller particles,ingestion by marine debriseating organisms,yes,yes,no,yes
request-35-1-10,ingestion by marine debriseating organisms,transportation through space via meteorites or comets,no,no,no,no
request-35-1-11,transportation through space via meteorites or comets,arrival on an alien world,no,no,no,no
request-35-2-0,microplastics,pollution of marine environments,yes,yes,yes,yes
request-35-2-1,pollution of marine environments,ingestion by marine organisms,yes,no,yes,no
request-35-2-2,ingestion by marine organisms,bioaccumulation in food chain,yes,yes,yes,yes
request-35-2-3,bioaccumulation in food chain,consumption by humans,yes,yes,no,no
request-35-2-4,consumption by humans,waste disposal and sewage treatment,yes,no,yes,no
request-35-2-5,waste disposal and sewage treatment,release into waterways,yes,no,yes,yes
request-35-2-6,release into waterways,transportation through ocean currents,yes,no,no,no
request-35-2-7,transportation through ocean currents,formation of garbage patches,yes,yes,yes,no
request-35-2-8,formation of garbage patches,fragmentation into smaller particles,yes,yes,no,yes
request-35-2-9,fragmentation into smaller particles,ingestion by marine debriseating organisms,yes,yes,no,yes
request-35-2-10,ingestion by marine debriseating organisms,transportation through space via panspermia,no,no,no,no
request-35-2-11,transportation through space via panspermia,arrival on an alien world,no,no,no,no
request-35-3-0,microplastics,pollution of marine environments,yes,yes,yes,yes
request-35-3-1,pollution of marine environments,ingestion by marine organisms,yes,no,yes,no
request-35-3-2,ingestion by marine organisms,bioaccumulation in food chain,yes,yes,yes,yes
request-35-3-3,bioaccumulation in food chain,consumption by humans,yes,yes,no,no
request-35-3-4,consumption by humans,waste disposal and sewage treatment,yes,no,yes,no
request-35-3-5,waste disposal and sewage treatment,release into waterways,yes,no,yes,yes
request-35-3-6,release into waterways,transportation through ocean currents,yes,no,no,no
request-35-3-7,transportation through ocean currents,formation of garbage patches,yes,yes,yes,no
request-35-3-8,formation of garbage patches,fragmentation into smaller particles,yes,yes,no,yes
request-35-3-9,fragmentation into smaller particles,ingestion by marine debriseating organisms,yes,yes,no,yes
request-35-3-10,ingestion by marine debriseating organisms,transportation through space via human space exploration,no,no,no,no
request-35-3-11,transportation through space via human space exploration,arrival on an alien world,no,no,no,no
request-35-4-0,microplastics,pollution of marine environments,yes,yes,yes,yes
request-35-4-1,pollution of marine environments,ingestion by marine organisms,yes,no,yes,no
request-35-4-2,ingestion by marine organisms,bioaccumulation in food chain,yes,yes,yes,yes
request-35-4-3,bioaccumulation in food chain,consumption by humans,yes,yes,no,no
request-35-4-4,consumption by humans,waste disposal and sewage treatment,yes,no,yes,no
request-35-4-5,waste disposal and sewage treatment,release into waterways,yes,no,yes,yes
request-35-4-6,release into waterways,transportation through ocean currents,yes,no,no,no
request-35-4-7,transportation through ocean currents,formation of garbage patches,yes,yes,yes,no
request-35-4-8,formation of garbage patches,fragmentation into smaller particles,yes,yes,no,yes
request-35-4-9,fragmentation into smaller particles,ingestion by marine debriseating organisms,yes,yes,no,yes
request-35-4-10,ingestion by marine debriseating organisms,transportation through space via natural processes,no,no,no,no
request-35-4-11,transportation through space via natural processes,arrival on an alien world,no,no,no,no
request-36-0-0,the significant greening of the planet,increased carbon dioxide levels in the atmosphere,no,yes,no,yes
request-36-0-1,increased carbon dioxide levels in the atmosphere,"human activities, such as burning fossil fuels and deforestation",no,yes,yes,yes
request-36-0-2,"human activities, such as burning fossil fuels and deforestation",shift from trees to fossil fuels as the primary energy source,no,yes,yes,no
request-36-0-3,shift from trees to fossil fuels as the primary energy source,increased co₂ emissions,yes,no,yes,no
request-36-0-4,increased co₂ emissions,contribution to the greenhouse effect and global warming,yes,no,yes,yes
request-36-0-5,contribution to the greenhouse effect and global warming,stimulation of plant growth due to increased co₂ levels and warmer temperatures,yes,no,yes,no
request-36-0-6,stimulation of plant growth due to increased co₂ levels and warmer temperatures,the significant greening of the planet,yes,yes,yes,yes
request-36-1-0,the significant greening of the planet,increased carbon dioxide levels in the atmosphere,no,yes,no,yes
request-36-1-1,increased carbon dioxide levels in the atmosphere,"human activities, such as burning fossil fuels and deforestation",no,yes,yes,yes
request-36-1-2,"human activities, such as burning fossil fuels and deforestation",increased co₂ emissions,yes,no,yes,yes
request-36-1-3,increased co₂ emissions,contribution to the greenhouse effect and global warming,yes,no,yes,yes
request-36-1-4,contribution to the greenhouse effect and global warming,changes in precipitation patterns and temperature,yes,yes,yes,yes
request-36-1-5,changes in precipitation patterns and temperature,alterations in plant growth and distribution,yes,yes,yes,no
request-36-1-6,alterations in plant growth and distribution,the significant greening of the planet,yes,yes,yes,yes
request-36-2-0,the significant greening of the planet,increased carbon dioxide levels in the atmosphere,no,yes,no,yes
request-36-2-1,increased carbon dioxide levels in the atmosphere,"human activities, such as burning fossil fuels and deforestation",no,yes,yes,yes
request-36-2-2,"human activities, such as burning fossil fuels and deforestation",shift from trees to fossil fuels as the primary energy source,no,yes,yes,yes
request-36-2-3,shift from trees to fossil fuels as the primary energy source,increased co₂ emissions,yes,no,yes,no
request-36-2-4,increased co₂ emissions,contribution to ocean acidification,yes,no,yes,yes
request-36-2-5,contribution to ocean acidification,impacts on marine life and ecosystems,yes,no,yes,yes
