custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-39-3-2,heightened atmospheric co2 concentrations,intensification of the greenhouse effect,yes,no,yes,yes
request-39-3-3,intensification of the greenhouse effect,global warming,yes,yes,yes,no
request-40-0-0,the enrichment of green energy investors and big banks,increased financial support for renewable energy projects,yes,yes,no,yes
request-40-0-1,increased financial support for renewable energy projects,expansion of renewable energy industries,yes,yes,yes,no
request-40-0-2,expansion of renewable energy industries,reduction in dependence on fossil fuels,yes,yes,yes,yes
request-40-0-3,reduction in dependence on fossil fuels,shift in global energy markets,yes,yes,yes,yes
request-40-0-4,shift in global energy markets,reallocation of political and financial influence,yes,yes,yes,yes
request-40-0-5,reallocation of political and financial influence,changes in the political economy of climate change,yes,yes,yes,yes
request-40-1-0,the enrichment of green energy investors and big banks,increased lobbying power of green energy interests,yes,yes,yes,no
request-40-1-1,increased lobbying power of green energy interests,policy changes favoring renewable energy,yes,yes,yes,yes
request-40-1-2,policy changes favoring renewable energy,increased adoption of green technologies,yes,yes,yes,yes
request-40-1-3,increased adoption of green technologies,reduction in carbon emissions,yes,no,yes,no
request-40-1-4,reduction in carbon emissions,global shifts in climate change strategies,yes,yes,no,yes
request-40-1-5,global shifts in climate change strategies,changes in the political economy of climate change,yes,yes,yes,yes
request-40-2-0,the enrichment of green energy investors and big banks,acceleration of green technology innovation,yes,yes,no,no
request-40-2-1,acceleration of green technology innovation,decreased costs of renewable energy solutions,yes,yes,yes,yes
request-40-2-2,decreased costs of renewable energy solutions,wider accessibility to clean energy,yes,yes,yes,no
request-40-2-3,wider accessibility to clean energy,growing societal demand for climatefriendly policies,yes,yes,no,yes
request-40-2-4,growing societal demand for climatefriendly policies,political realignment around sustainability issues,yes,yes,yes,yes
request-40-2-5,political realignment around sustainability issues,changes in the political economy of climate change,yes,yes,yes,yes
request-40-3-0,the enrichment of green energy investors and big banks,higher returns on green energy investments,no,yes,no,yes
request-40-3-1,higher returns on green energy investments,increased attractiveness of green energy sectors for capital,yes,yes,yes,yes
request-40-3-2,increased attractiveness of green energy sectors for capital,divestment from fossil fuel industries,yes,yes,yes,yes
request-40-3-3,divestment from fossil fuel industries,decline in fossil fuel sector influence on policy,yes,yes,yes,no
request-40-3-4,decline in fossil fuel sector influence on policy,greater focus on climateresilient economic strategies,yes,yes,no,yes
request-40-3-5,greater focus on climateresilient economic strategies,changes in the political economy of climate change,yes,yes,yes,yes
request-41-0-0,proposed bill,government funding for infrastructure projects,no,no,no,no
request-41-0-1,government funding for infrastructure projects,construction of new infrastructure,yes,no,yes,no
request-41-0-2,construction of new infrastructure,increased demand for construction workers,yes,no,yes,yes
request-41-0-3,increased demand for construction workers,creation of construction jobs,yes,yes,yes,yes
request-41-0-4,creation of construction jobs,increased economic activity,yes,yes,yes,yes
request-41-0-5,increased economic activity,growth in related industries,yes,yes,yes,yes
request-41-0-6,growth in related industries,millions of jobs for americans,yes,yes,yes,no
request-41-1-0,proposed bill,tax incentives for businesses,no,no,yes,no
request-41-1-1,tax incentives for businesses,businesses expand operations,yes,yes,yes,no
request-41-1-2,businesses expand operations,businesses hire more employees,yes,yes,yes,yes
request-41-1-3,businesses hire more employees,millions of jobs for americans,yes,yes,yes,no
request-41-2-0,proposed bill,funding for renewable energy projects,no,no,no,no
request-41-2-1,funding for renewable energy projects,development of renewable energy infrastructure,yes,no,yes,no
request-41-2-2,development of renewable energy infrastructure,increased demand for energy sector jobs,yes,no,yes,no
request-41-2-3,increased demand for energy sector jobs,creation of renewable energy jobs,yes,yes,yes,yes
request-41-2-4,creation of renewable energy jobs,millions of jobs for americans,yes,no,yes,no
request-41-3-0,proposed bill,investment in small businesses,yes,no,no,no
request-41-3-1,investment in small businesses,growth of small businesses,yes,yes,yes,no
request-41-3-2,growth of small businesses,increased hiring by small businesses,yes,yes,yes,yes
request-41-3-3,increased hiring by small businesses,millions of jobs for americans,yes,yes,yes,no
request-41-4-0,proposed bill,education and workforce development programs,yes,no,no,no
request-41-4-1,education and workforce development programs,upskilled workforce,yes,no,yes,no
request-41-4-2,upskilled workforce,increased hiring by employers,no,no,no,no
request-41-4-3,increased hiring by employers,millions of jobs for americans,yes,yes,yes,no
request-42-0-0,the avoidance of products from such companies,a decrease in sales for such companies,yes,no,yes,yes
request-42-0-1,a decrease in sales for such companies,pressure on such companies to adopt sustainable practices,yes,no,no,no
request-42-0-2,pressure on such companies to adopt sustainable practices,implementation of environmentally friendly policies and practices,yes,yes,yes,yes
request-42-0-3,implementation of environmentally friendly policies and practices,reduction in greenhouse gas emissions,yes,no,yes,no
request-42-0-4,reduction in greenhouse gas emissions,positive contribution to action against climate change,yes,yes,yes,yes
request-42-1-0,the avoidance of products from such companies,a decrease in demand for unsustainable products,yes,yes,yes,yes
request-42-1-1,a decrease in demand for unsustainable products,increase in demand for ecofriendly alternatives,yes,yes,yes,yes
request-42-1-2,increase in demand for ecofriendly alternatives,growth of companies providing sustainable products,yes,yes,yes,no
request-42-1-3,growth of companies providing sustainable products,expansion of sustainable industry practices,yes,yes,yes,yes
request-42-1-4,expansion of sustainable industry practices,reduction in environmental harm,yes,yes,yes,yes
request-42-1-5,reduction in environmental harm,positive contribution to action against climate change,yes,yes,yes,yes
request-42-2-0,the avoidance of products from such companies,a public signal advocating ethical and sustainable consumption,yes,yes,yes,yes
request-42-2-1,a public signal advocating ethical and sustainable consumption,increased awareness of corporate environmental impacts,yes,yes,yes,yes
request-42-2-2,increased awareness of corporate environmental impacts,broader societal shift towards sustainability,yes,yes,yes,yes
request-42-2-3,broader societal shift towards sustainability,collective reduction in resourceintensive practices,yes,yes,yes,yes
request-42-2-4,collective reduction in resourceintensive practices,reduction in environmental harm,yes,no,yes,yes
request-42-2-5,reduction in environmental harm,positive contribution to action against climate change,yes,yes,yes,yes
request-42-3-0,the avoidance of products from such companies,decline in revenue for companies with harmful environmental practices,yes,no,yes,yes
request-42-3-1,decline in revenue for companies with harmful environmental practices,reallocation of investments towards sustainable sectors,yes,yes,yes,yes
request-42-3-2,reallocation of investments towards sustainable sectors,advancement and innovation in green technologies,yes,yes,yes,yes
request-42-3-3,advancement and innovation in green technologies,reduction in environmental harm,yes,yes,yes,no
request-42-3-4,reduction in environmental harm,"positive contribution to action against climate change  

<chain> marks separate chains, as positioned above, while",yes,yes,yes,no
request-42-3-5,"positive contribution to action against climate change  

<chain> marks separate chains, as positioned above, while",separates individual steps in the causal progression,no,yes,no,yes
request-43-0-0,humans,reduced greenhouse gas emissions,yes,no,yes,no
request-43-0-1,reduced greenhouse gas emissions,lower atmospheric carbon levels,yes,yes,yes,yes
request-43-0-2,lower atmospheric carbon levels,stabilized global temperatures,yes,no,yes,no
request-43-0-3,stabilized global temperatures,climate not changing this year,no,no,no,no
request-43-1-0,humans,adopted renewable energy sources,yes,no,yes,no
request-43-1-1,adopted renewable energy sources,decreased fossil fuel usage,yes,no,yes,yes
request-43-1-2,decreased fossil fuel usage,reduced greenhouse gas emissions,yes,yes,yes,no
request-43-1-3,reduced greenhouse gas emissions,climate not changing this year,no,no,no,no
request-43-2-0,humans,implemented reforestation programs,yes,no,yes,no
request-43-2-1,implemented reforestation programs,increased carbon sequestration,yes,no,yes,yes
request-43-2-2,increased carbon sequestration,lowered atmospheric carbon levels,yes,no,yes,no
request-43-2-3,lowered atmospheric carbon levels,stabilized global temperatures,yes,no,yes,no
request-43-2-4,stabilized global temperatures,climate not changing this year,no,no,no,no
request-43-3-0,humans,promoted energy efficiency measures,yes,no,yes,no
request-43-3-1,promoted energy efficiency measures,reduced energy consumption,yes,no,yes,yes
request-43-3-2,reduced energy consumption,lowered greenhouse gas emissions,yes,no,yes,no
request-43-3-3,lowered greenhouse gas emissions,climate not changing this year,no,no,no,no
request-43-4-0,humans,enforced stricter environmental regulations,yes,no,yes,no
request-43-4-1,enforced stricter environmental regulations,decreased industrial emissions,yes,no,yes,yes
request-43-4-2,decreased industrial emissions,reduced atmospheric carbon levels,yes,no,yes,yes
request-43-4-3,reduced atmospheric carbon levels,stabilized global temperatures,yes,no,yes,no
request-43-4-4,stabilized global temperatures,climate not changing this year,no,no,no,no
request-43-5-0,humans,prioritized public transportation,yes,no,yes,no
request-43-5-1,prioritized public transportation,lowered private vehicle usage,yes,no,yes,no
request-43-5-2,lowered private vehicle usage,decreased fossil fuel consumption,yes,no,yes,yes
request-43-5-3,decreased fossil fuel consumption,reduced greenhouse gas emissions,yes,yes,yes,no
request-43-5-4,reduced greenhouse gas emissions,climate not changing this year  ,no,no,no,no
request-44-0-0,phytoplankton,phytoplankton produce organic sulfur compounds,yes,no,yes,yes
request-44-0-1,phytoplankton produce organic sulfur compounds,organic sulfur compounds break down into dimethylsulfoniopropionate,no,no,yes,no
request-44-0-2,organic sulfur compounds break down into dimethylsulfoniopropionate,"dmsp breaks down into dimethyl sulfide 

causal chain 2:
phytoplankton",no,yes,yes,yes
request-44-0-3,"dmsp breaks down into dimethyl sulfide 

causal chain 2:
phytoplankton",phytoplankton release nutrients into seawater,no,no,no,no
request-44-0-4,phytoplankton release nutrients into seawater,nutrients promote the production of dmsp,yes,no,no,yes
request-44-0-5,nutrients promote the production of dmsp,"dmsp decomposes to form dimethyl sulfide 

causal chain 3:
phytoplankton",no,yes,yes,no
request-44-0-6,"dmsp decomposes to form dimethyl sulfide 

causal chain 3:
phytoplankton",phytoplankton are consumed by zooplankton,no,yes,yes,yes
request-44-0-7,phytoplankton are consumed by zooplankton,zooplankton process and release dmsp,yes,yes,yes,yes
request-44-0-8,zooplankton process and release dmsp,"released dmsp converts into dimethyl sulfide 

causal chain 4:
phytoplankton",no,yes,yes,yes
request-44-0-9,"released dmsp converts into dimethyl sulfide 

causal chain 4:
phytoplankton",phytoplankton experience cell death and lysis,yes,yes,yes,yes
request-44-0-10,phytoplankton experience cell death and lysis,cell lysis releases dmsp into seawater,yes,yes,yes,yes
request-44-0-11,cell lysis releases dmsp into seawater,"dmsp is transformed into dimethyl sulfide 

full representation with tokens:
phytoplankton",no,yes,yes,no
request-44-0-12,"dmsp is transformed into dimethyl sulfide 

full representation with tokens:
phytoplankton",phytoplankton produce organic sulfur compounds,yes,yes,yes,yes
request-44-0-13,phytoplankton produce organic sulfur compounds,organic sulfur compounds break down into dimethylsulfoniopropionate,no,no,yes,no
request-44-0-14,organic sulfur compounds break down into dimethylsulfoniopropionate,dmsp breaks down into dimethyl sulfide,yes,no,yes,no
