custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-35-4-4,generation ship construction,alien world colonization,no,no,no,no
request-36-0-0,the significant greening of the planet,increased agricultural intensification,yes,yes,no,no
request-36-0-1,increased agricultural intensification,higher demand for synthetic fertilizers and machinery,yes,yes,yes,yes
request-36-0-2,higher demand for synthetic fertilizers and machinery,expanded fossil fuel use for industrial agriculture,yes,yes,yes,yes
request-36-0-3,expanded fossil fuel use for industrial agriculture,co₂ emissions and the shift from trees to fossil fuels,yes,yes,yes,yes
request-36-1-0,the significant greening of the planet,largescale afforestation with nonnative species,no,yes,no,no
request-36-1-1,largescale afforestation with nonnative species,shorter biomass rotation cycles,yes,yes,yes,yes
request-36-1-2,shorter biomass rotation cycles,energyintensive biomass processing and transportation,yes,no,yes,yes
request-36-1-3,energyintensive biomass processing and transportation,reliance on fossil fuels for logistical operations,yes,yes,yes,yes
request-36-1-4,reliance on fossil fuels for logistical operations,co₂ emissions and the shift from trees to fossil fuels,yes,yes,yes,no
request-36-2-0,the significant greening of the planet,perceptions of enhanced carbon sequestration,yes,no,yes,no
request-36-2-1,perceptions of enhanced carbon sequestration,delayed transitions to renewable energy,yes,no,no,no
request-36-2-2,delayed transitions to renewable energy,continued fossil fuel dominance in energy systems,yes,yes,yes,yes
request-36-2-3,continued fossil fuel dominance in energy systems,co₂ emissions and the shift from trees to fossil fuels,yes,no,yes,no
request-36-3-0,the significant greening of the planet,urban reforestation initiatives,no,yes,no,no
request-36-3-1,urban reforestation initiatives,increased energy demands for green infrastructure,yes,no,no,no
request-36-3-2,increased energy demands for green infrastructure,fossil fuelpowered urban development,no,yes,no,yes
request-36-3-3,fossil fuelpowered urban development,co₂ emissions and the shift from trees to fossil fuels,yes,yes,yes,yes
request-36-4-0,the significant greening of the planet,bioenergy crop expansion,yes,yes,no,no
request-36-4-1,bioenergy crop expansion,landuse competition with natural forests,yes,yes,yes,yes
request-36-4-2,landuse competition with natural forests,decomposition of displaced vegetation,yes,yes,yes,no
request-36-4-3,decomposition of displaced vegetation,co₂ emissions and the shift from trees to fossil fuels,yes,no,no,no
request-36-5-0,the significant greening of the planet,waterintensive agricultural practices,no,no,no,no
request-36-5-1,waterintensive agricultural practices,energy demand for irrigation systems,yes,yes,yes,no
request-36-5-2,energy demand for irrigation systems,fossil fueldependent water management,yes,yes,yes,yes
request-36-5-3,fossil fueldependent water management,co₂ emissions and the shift from trees to fossil fuels,yes,yes,no,yes
request-37-0-0,land clearance for construction and agriculture,tree removal,yes,yes,yes,yes
request-37-0-1,tree removal,deforestation,yes,yes,yes,yes
request-37-1-0,land clearance for construction and agriculture,slashandburn agriculture,no,no,no,no
request-37-1-1,slashandburn agriculture,forest burning,yes,no,yes,no
request-37-1-2,forest burning,deforestation,yes,yes,yes,yes
request-37-2-0,land clearance for construction and agriculture,urban expansion,yes,yes,yes,yes
request-37-2-1,urban expansion,infrastructure development,yes,yes,yes,yes
request-37-2-2,infrastructure development,tree cutting,yes,no,yes,yes
request-37-2-3,tree cutting,deforestation,yes,no,yes,yes
request-37-3-0,land clearance for construction and agriculture,agricultural expansion,yes,yes,yes,yes
request-37-3-1,agricultural expansion,habitat destruction,yes,yes,yes,yes
request-37-3-2,habitat destruction,deforestation,yes,yes,yes,yes
request-37-4-0,land clearance for construction and agriculture,soil erosion,yes,no,yes,no
request-37-4-1,soil erosion,land degradation,yes,yes,yes,yes
request-37-4-2,land degradation,agricultural relocation,yes,yes,yes,yes
request-37-4-3,agricultural relocation,deforestation,yes,yes,yes,no
request-37-5-0,land clearance for construction and agriculture,infrastructure development,yes,yes,yes,yes
request-37-5-1,infrastructure development,increased access,yes,yes,yes,no
request-37-5-2,increased access,logging activities,yes,yes,no,yes
request-37-5-3,logging activities,deforestation,yes,no,yes,yes
request-37-6-0,land clearance for construction and agriculture,legal land use changes,yes,yes,yes,yes
request-37-6-1,legal land use changes,permitted tree cutting,yes,yes,yes,yes
request-37-6-2,permitted tree cutting,deforestation,no,no,yes,no
request-37-7-0,land clearance for construction and agriculture,forest fragmentation,yes,yes,yes,no
request-37-7-1,forest fragmentation,ecosystem vulnerability,yes,no,yes,no
request-37-7-2,ecosystem vulnerability,human encroachment,no,yes,no,yes
request-37-7-3,human encroachment,deforestation,yes,yes,yes,yes
request-37-8-0,land clearance for construction and agriculture,economic demand for land,yes,yes,yes,yes
request-37-8-1,economic demand for land,encroachment into forests,yes,yes,yes,yes
request-37-8-2,encroachment into forests,deforestation,yes,yes,yes,yes
request-37-9-0,land clearance for construction and agriculture,use of heavy machinery,yes,yes,yes,yes
request-37-9-1,use of heavy machinery,soil compaction,yes,no,yes,no
request-37-9-2,soil compaction,land abandonment,yes,yes,no,no
request-37-9-3,land abandonment,secondary deforestation,yes,yes,no,no
request-38-0-0,the burning of carbon,heat production,yes,no,yes,no
request-38-0-1,heat production,steam generation,yes,no,yes,no
request-38-0-2,steam generation,turbine rotation,yes,no,yes,no
request-38-0-3,turbine rotation,electricity generation,yes,no,yes,no
request-38-0-4,electricity generation,electricity transmission,yes,no,yes,no
request-38-0-5,electricity transmission,electricity distribution,yes,no,yes,no
request-38-0-6,electricity distribution,electricity used in labs,yes,no,yes,no
request-38-1-0,burning of carbon,energy release,yes,no,yes,no
request-38-1-1,energy release,mechanical energy conversion,yes,yes,no,no
request-38-1-2,mechanical energy conversion,electrical energy production,yes,no,yes,no
request-38-1-3,electrical energy production,power grid supply,yes,no,yes,no
request-38-1-4,power grid supply,electricity used in labs,yes,yes,yes,no
request-38-2-0,burning of carbon,fossil fuel combustion,no,yes,yes,yes
request-38-2-1,fossil fuel combustion,power plant operation,no,yes,yes,yes
request-38-2-2,power plant operation,electricity generation,yes,no,yes,no
request-38-2-3,electricity generation,transmission infrastructure,no,no,yes,no
request-38-2-4,transmission infrastructure,lab electricity consumption,no,no,no,no
request-38-3-0,burning of carbon,thermal energy production,yes,yes,yes,no
request-38-3-1,thermal energy production,thermoelectric conversion,no,no,no,no
request-38-3-2,thermoelectric conversion,electricity generation,yes,yes,yes,no
request-38-3-3,electricity generation,grid transmission,yes,no,yes,no
request-38-3-4,grid transmission,electricity used in labs,no,yes,yes,no
request-38-4-0,burning of carbon,fuel combustion in generator,no,yes,yes,yes
request-38-4-1,fuel combustion in generator,mechanicaltoelectrical energy conversion,no,no,no,no
request-38-4-2,mechanicaltoelectrical energy conversion,direct electricity supply,yes,no,yes,no
request-38-4-3,direct electricity supply,electricity used in labs,yes,no,no,no
request-38-5-0,burning of carbon,hot gas expansion,yes,no,yes,no
request-38-5-1,hot gas expansion,turbine rotation,yes,no,yes,no
request-38-5-2,turbine rotation,electricity generation,yes,no,yes,no
request-38-5-3,electricity generation,electricity distribution to labs,no,no,no,no
request-38-5-4,electricity distribution to labs,electricity used in labs,yes,no,yes,no
request-38-6-0,burning of carbon,chemical energy conversion,yes,yes,yes,yes
request-38-6-1,chemical energy conversion,thermal energy transfer,yes,yes,no,no
request-38-6-2,thermal energy transfer,mechanical work production,yes,yes,yes,no
request-38-6-3,mechanical work production,electrical energy generation,yes,no,yes,yes
request-38-6-4,electrical energy generation,power distribution,no,no,yes,no
request-38-6-5,power distribution,electricity used in labs,no,yes,yes,no
request-39-0-0,the high carbon footprint of labgrown wood,fossil fuel energy reliance,yes,no,no,yes
request-39-0-1,fossil fuel energy reliance,co₂ emissions,yes,no,yes,no
request-39-0-2,co₂ emissions,atmospheric greenhouse gas accumulation,yes,no,yes,no
request-39-0-3,atmospheric greenhouse gas accumulation,global warming,yes,no,yes,no
request-39-1-0,the high carbon footprint of labgrown wood,energyintensive production processes,yes,yes,no,yes
request-39-1-1,energyintensive production processes,high electricity demand,yes,yes,yes,yes
request-39-1-2,high electricity demand,fossil fuel power generation,yes,no,no,no
request-39-1-3,fossil fuel power generation,co₂ emissions,yes,no,yes,no
request-39-1-4,co₂ emissions,global warming,yes,no,yes,no
request-39-2-0,the high carbon footprint of labgrown wood,methane emissions from industrial labs,no,no,no,no
request-39-2-1,methane emissions from industrial labs,greenhouse gas amplification,yes,no,yes,no
request-39-2-2,greenhouse gas amplification,atmospheric warming,yes,yes,yes,no
request-39-2-3,atmospheric warming,global warming,yes,yes,no,yes
request-39-3-0,the high carbon footprint of labgrown wood,resource extraction for lab materials,yes,yes,no,yes
request-39-3-1,resource extraction for lab materials,deforestation,yes,yes,no,yes
request-39-3-2,deforestation,loss of carbon sequestration,yes,no,yes,no
request-39-3-3,loss of carbon sequestration,co₂ buildup,yes,yes,yes,no
request-39-3-4,co₂ buildup,global warming,yes,no,yes,no
request-39-4-0,the high carbon footprint of labgrown wood,longdistance transportation logistics,no,no,no,no
request-39-4-1,longdistance transportation logistics,fuel combustion emissions,yes,no,yes,no
request-39-4-2,fuel combustion emissions,co₂ release,yes,no,yes,yes
request-39-4-3,co₂ release,climate system disruption,yes,yes,yes,no
request-39-4-4,climate system disruption,global warming,yes,yes,yes,yes
request-39-5-0,the high carbon footprint of labgrown wood,"misdirected ""green"" investments",no,no,no,no
request-39-5-1,"misdirected ""green"" investments",delayed renewable energy adoption,yes,yes,no,no
request-39-5-2,delayed renewable energy adoption,prolonged fossil fuel dependence,yes,yes,yes,yes
request-39-5-3,prolonged fossil fuel dependence,cumulative emissions,yes,yes,yes,yes
request-39-5-4,cumulative emissions,global warming,yes,yes,yes,no
request-40-0-0,the enrichment of green energy investors and big banks,increased investment in renewable energy infrastructure,yes,yes,no,yes
request-40-0-1,increased investment in renewable energy infrastructure,accelerated transition to clean energy systems,yes,yes,yes,yes
request-40-0-2,accelerated transition to clean energy systems,disruption of fossil fueldependent economies,yes,yes,yes,yes
request-40-0-3,disruption of fossil fueldependent economies,shift in political power from traditional energy sectors to green coalitions,yes,yes,yes,yes
request-40-0-4,shift in political power from traditional energy sectors to green coalitions,changes in the political economy of climate change,yes,yes,yes,yes
request-40-1-0,the enrichment of green energy investors and big banks,lobbying for government subsidies and climatefriendly policies,yes,yes,no,yes
request-40-1-1,lobbying for government subsidies and climatefriendly policies,market dominance of renewable energy technologies,yes,yes,no,no
request-40-1-2,market dominance of renewable energy technologies,decline of fossil fuel industry influence,yes,yes,no,no
request-40-1-3,decline of fossil fuel industry influence,reconfiguration of economic priorities around sustainability,yes,yes,no,yes
request-40-1-4,reconfiguration of economic priorities around sustainability,changes in the political economy of climate change,yes,yes,yes,yes
request-40-2-0,the enrichment of green energy investors and big banks,financial incentivization of lowcarbon innovations,yes,yes,no,yes
request-40-2-1,financial incentivization of lowcarbon innovations,reduced global carbon emissions,yes,yes,yes,no
request-40-2-2,reduced global carbon emissions,international pressure for stricter climate regulations,yes,yes,no,yes
request-40-2-3,international pressure for stricter climate regulations,realignment of geopolitical alliances around green economies,yes,yes,yes,yes
request-40-2-4,realignment of geopolitical alliances around green economies,changes in the political economy of climate change,yes,yes,yes,yes
request-40-3-0,the enrichment of green energy investors and big banks,capital reallocation from fossil fuels to sustainable assets,yes,yes,no,yes
request-40-3-1,capital reallocation from fossil fuels to sustainable assets,economic destabilization of hydrocarbonrich states,yes,yes,yes,no
request-40-3-2,economic destabilization of hydrocarbonrich states,fragmentation of political resistance to climate action,yes,yes,no,no
request-40-3-3,fragmentation of political resistance to climate action,normalization of green finance in global governance,yes,no,yes,yes
