custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-24-9-0,rich countries,high technological advancement,yes,no
request-24-9-1,high technological advancement,increased industrial efficiency,yes,no
request-24-9-2,increased industrial efficiency,increased production,yes,no
request-24-9-3,increased production,increased greenhouse gas emissions,yes,no
request-24-9-4,increased greenhouse gas emissions,climate change,yes,no
request-24-10-0,rich countries,high standard of living,yes,no
request-24-10-1,high standard of living,increased consumer demand,yes,no
request-24-10-2,increased consumer demand,increased production,yes,no
request-24-10-3,increased production,increased greenhouse gas emissions,yes,no
request-24-10-4,increased greenhouse gas emissions,climate change,yes,no
request-24-11-0,rich countries,high urbanization,no,no
request-24-11-1,high urbanization,increased energy demand,yes,no
request-24-11-2,increased energy demand,increased greenhouse gas emissions,yes,no
request-24-11-3,increased greenhouse gas emissions,climate change,yes,no
request-24-12-0,rich countries,high international trade,no,no
request-24-12-1,high international trade,increased transportation emissions,yes,no
request-24-12-2,increased transportation emissions,increased greenhouse gas emissions,yes,yes
request-24-12-3,increased greenhouse gas emissions,climate change,yes,no
request-24-13-0,rich countries,high agricultural production,no,no
request-24-13-1,high agricultural production,increased synthetic fertilizer use,yes,yes
request-24-13-2,increased synthetic fertilizer use,increased nitrous oxide emissions,yes,yes
request-24-13-3,increased nitrous oxide emissions,climate change,yes,yes
request-24-14-0,rich countries,high deforestation rates,no,no
request-24-14-1,high deforestation rates,reduced carbon sequestration,yes,yes
request-24-14-2,reduced carbon sequestration,increased atmospheric co2,yes,no
request-24-14-3,increased atmospheric co2,climate change,yes,yes
request-24-15-0,rich countries,high consumption of luxury goods,yes,no
request-24-15-1,high consumption of luxury goods,increased resource extraction,yes,yes
request-24-15-2,increased resource extraction,increased greenhouse gas emissions,yes,yes
request-24-15-3,increased greenhouse gas emissions,climate change,yes,no
request-24-16-0,rich countries,high investment in fossil fuels,no,no
request-24-16-1,high investment in fossil fuels,delayed renewable energy transition,yes,yes
request-24-16-2,delayed renewable energy transition,prolonged greenhouse gas emissions,yes,yes
request-24-16-3,prolonged greenhouse gas emissions,climate change,yes,yes
request-24-17-0,rich countries,high military spending,no,no
request-24-17-1,high military spending,increased military activities,yes,yes
request-24-17-2,increased military activities,increased greenhouse gas emissions,yes,no
request-24-17-3,increased greenhouse gas emissions,climate change,yes,no
request-24-18-0,rich countries,high space exploration,yes,no
request-24-18-1,high space exploration,increased rocket launches,yes,no
request-24-18-2,increased rocket launches,increased greenhouse gas emissions,yes,no
request-24-18-3,increased greenhouse gas emissions,climate change,yes,no
request-24-19-0,rich countries,high fashion industry demand,yes,yes
request-24-19-1,high fashion industry demand,increased textile production,yes,yes
request-24-19-2,increased textile production,increased greenhouse gas emissions,yes,no
request-24-19-3,increased greenhouse gas emissions,climate change,yes,no
request-24-20-0,rich countries,high electronics consumption,no,no
request-24-20-1,high electronics consumption,increased ewaste generation,yes,yes
request-24-20-2,increased ewaste generation,increased greenhouse gas emissions,yes,no
request-24-20-3,increased greenhouse gas emissions,climate change,yes,no
request-24-21-0,rich countries,high tourism industry,yes,no
request-24-21-1,high tourism industry,increased air travel,yes,yes
request-24-21-2,increased air travel,increased greenhouse gas emissions,yes,no
request-24-21-3,increased greenhouse gas emissions,climate change,yes,no
request-24-22-0,rich countries,high education sector,yes,no
request-24-22-1,high education sector,increased international student mobility,yes,no
request-24-22-2,increased international student mobility,increased air travel,yes,yes
request-24-22-3,increased air travel,increased greenhouse gas emissions,yes,no
request-24-22-4,increased greenhouse gas emissions,climate change,yes,no
request-24-23-0,rich countries,high research and development,yes,no
request-24-23-1,high research and development,increased technological innovation,yes,yes
request-24-23-2,increased technological innovation,increased industrial activity,yes,yes
request-24-23-3,increased industrial activity,increased greenhouse gas emissions,yes,no
request-24-23-4,increased greenhouse gas emissions,climate change,yes,no
request-24-24-0,rich countries,high healthcare sector,yes,no
request-24-24-1,high healthcare sector,increased medical waste,yes,no
request-24-24-2,increased medical waste,increased greenhouse gas emissions,yes,no
request-24-24-3,increased greenhouse gas emissions,climate change,yes,no
request-24-25-0,rich countries,high financial sector,yes,no
request-24-25-1,high financial sector,increased investment in polluting industries,no,no
request-24-25-2,increased investment in polluting industries,increased greenhouse gas emissions,yes,no
request-24-25-3,increased greenhouse gas emissions,climate change,yes,no
request-24-26-0,rich countries,high insurance sector,yes,no
request-24-26-1,high insurance sector,increased risktaking behavior,no,no
request-24-26-2,increased risktaking behavior,increased industrial activity,no,yes
request-24-26-3,increased industrial activity,increased greenhouse gas emissions,yes,no
request-24-26-4,increased greenhouse gas emissions,climate change,yes,no
request-24-27-0,rich countries,high real estate sector,yes,no
request-24-27-1,high real estate sector,increased construction activities,yes,no
request-24-27-2,increased construction activities,increased greenhouse gas emissions,yes,no
request-24-27-3,increased greenhouse gas emissions,climate change,yes,no
request-24-28-0,rich countries,high entertainment industry,yes,no
request-24-28-1,high entertainment industry,increased energyintensive events,yes,no
request-24-28-2,increased energyintensive events,increased greenhouse gas emissions,yes,yes
request-24-28-3,increased greenhouse gas emissions,climate change,yes,no
request-24-29-0,rich countries,high sports industry,yes,no
request-24-29-1,high sports industry,increased international competitions,yes,yes
request-24-29-2,increased international competitions,increased air travel,yes,yes
request-24-29-3,increased air travel,increased greenhouse gas emissions,yes,no
request-24-29-4,increased greenhouse gas emissions,climate change,yes,no
request-24-30-0,rich countries,high arts and culture sector,yes,no
request-24-30-1,high arts and culture sector,increased international exhibitions,yes,no
request-24-30-2,increased international exhibitions,increased air travel,yes,no
request-24-30-3,increased air travel,increased greenhouse gas emissions,yes,no
request-24-30-4,increased greenhouse gas emissions,climate change,yes,no
request-24-31-0,rich countries,high fashion industry,yes,no
request-24-31-1,high fashion industry,increased fast fashion production,yes,no
request-24-31-2,increased fast fashion production,increased waste and emissions,yes,no
request-24-31-3,increased waste and emissions,climate change,yes,yes
request-24-32-0,rich countries,high digital infrastructure,yes,no
request-24-32-1,high digital infrastructure,increased energy consumption for data centers,yes,yes
request-24-32-2,increased energy consumption for data centers,increased greenhouse gas emissions,yes,no
request-24-32-3,increased greenhouse gas emissions,climate change,yes,no
request-24-33-0,rich countries,high cryptocurrency mining,no,no
request-24-33-1,high cryptocurrency mining,increased energy consumption,yes,yes
request-24-33-2,increased energy consumption,increased greenhouse gas emissions,yes,no
request-24-33-3,increased greenhouse gas emissions,climate change,yes,no
request-24-34-0,rich countries,high biofuel production,no,no
request-24-34-1,high biofuel production,increased landuse change,yes,no
request-24-34-2,increased landuse change,increased greenhouse gas emissions,yes,yes
request-24-34-3,increased greenhouse gas emissions,climate change,yes,no
request-24-35-0,rich countries,high nuclear energy production,no,no
request-24-35-1,high nuclear energy production,increased nuclear waste,yes,no
request-24-35-2,increased nuclear waste,increased environmental degradation,yes,no
request-24-35-3,increased environmental degradation,climate change,yes,yes
request-24-36-0,rich countries,high hydroelectric power,no,no
request-24-36-1,high hydroelectric power,increased methane emissions from reservoirs,yes,no
request-24-36-2,increased methane emissions from reservoirs,climate change,yes,yes
request-24-37-0,rich countries,high geothermal energy production,no,no
request-24-37-1,high geothermal energy production,increased greenhouse gas emissions from geothermal plants,no,no
request-24-37-2,increased greenhouse gas emissions from geothermal plants,climate change,no,no
request-24-38-0,rich countries,high wind energy production,no,no
request-24-38-1,high wind energy production,increased rare earth metal mining,no,no
request-24-38-2,increased rare earth metal mining,increased greenhouse gas emissions,yes,no
request-24-38-3,increased greenhouse gas emissions,climate change,yes,no
request-24-39-0,rich countries,high solar energy production,no,no
request-24-39-1,high solar energy production,increased electronic waste from solar panels,no,no
request-24-39-2,increased electronic waste from solar panels,increased greenhouse gas emissions,no,no
request-24-39-3,increased greenhouse gas emissions,climate change,yes,no
request-24-40-0,rich countries,high tidal energy production,no,no
request-24-40-1,high tidal energy production,increased coastal ecosystem disruption,yes,no
