custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-35-3-1,nanoplastic pollution,mutated microbial life,yes,no,yes,no
request-35-3-2,mutated microbial life,novel biochemical signatures,yes,no,yes,no
request-35-3-3,novel biochemical signatures,extraterrestrial biosensor detection,no,yes,yes,no
request-35-3-4,extraterrestrial biosensor detection,alien contact initiative,no,no,no,no
request-35-4-0,microplastics,plasticdegrading enzyme evolution,yes,no,yes,no
request-35-4-1,plasticdegrading enzyme evolution,industrial enzyme misuse,no,yes,no,no
request-35-4-2,industrial enzyme misuse,uncontrolled polymer breakdown,yes,no,yes,no
request-35-4-3,uncontrolled polymer breakdown,satellite debris proliferation,yes,no,no,no
request-35-4-4,satellite debris proliferation,orbital infrastructure collapse,yes,yes,yes,no
request-35-4-5,orbital infrastructure collapse,interstellar sos broadcasts,no,no,no,no
request-35-4-6,interstellar sos broadcasts,alien intervention,no,no,no,no
request-36-0-0,the significant greening of the planet,enhanced photosynthetic activity,yes,yes,no,yes
request-36-0-1,enhanced photosynthetic activity,temporary carbon sequestration in biomass,yes,no,yes,yes
request-36-0-2,temporary carbon sequestration in biomass,overestimation of natural carbon sink capacity,yes,yes,yes,yes
request-36-0-3,overestimation of natural carbon sink capacity,delayed regulatory action on emissions,yes,yes,yes,yes
request-36-0-4,delayed regulatory action on emissions,sustained fossil fuel consumption,yes,yes,yes,yes
request-36-0-5,sustained fossil fuel consumption,co₂ emissions and the shift from trees to fossil fuels,yes,yes,yes,no
request-36-1-0,the significant greening of the planet,expansion of agricultural land use,no,no,no,no
request-36-1-1,expansion of agricultural land use,deforestation for cropland and pasture,yes,yes,yes,yes
request-36-1-2,deforestation for cropland and pasture,reduction in forest carbon sinks,yes,no,yes,no
request-36-1-3,reduction in forest carbon sinks,compensatory reliance on fossil energy,yes,yes,no,yes
request-36-1-4,compensatory reliance on fossil energy,co₂ emissions and the shift from trees to fossil fuels,yes,yes,no,no
request-36-2-0,the significant greening of the planet,increased water demand by vegetation,yes,no,yes,no
request-36-2-1,increased water demand by vegetation,accelerated groundwater depletion,yes,no,no,yes
request-36-2-2,accelerated groundwater depletion,soil degradation in arid regions,yes,yes,yes,yes
request-36-2-3,soil degradation in arid regions,reduced viability of reforestation efforts,yes,yes,yes,no
request-36-2-4,reduced viability of reforestation efforts,dependence on fossil fuels for land rehabilitation,yes,yes,yes,yes
request-36-2-5,dependence on fossil fuels for land rehabilitation,co₂ emissions and the shift from trees to fossil fuels,yes,yes,no,no
request-36-3-0,the significant greening of the planet,albedo reduction in northern latitudes,yes,no,yes,no
request-36-3-1,albedo reduction in northern latitudes,amplified arctic warming,yes,yes,yes,yes
request-36-3-2,amplified arctic warming,thawing of permafrost,yes,yes,yes,no
request-36-3-3,thawing of permafrost,methane and co₂ release from soils,yes,no,yes,no
request-36-3-4,methane and co₂ release from soils,feedbackdriven fossil fuel lockin,no,yes,no,no
request-36-3-5,feedbackdriven fossil fuel lockin,co₂ emissions and the shift from trees to fossil fuels  ,yes,yes,yes,yes
request-37-0-0,land clearance for construction and agriculture,tree removal,yes,yes,yes,yes
request-37-0-1,tree removal,loss of forest cover,yes,no,yes,no
request-37-0-2,loss of forest cover,deforestation,no,yes,no,yes
request-37-1-0,land clearance for construction and agriculture,soil erosion,yes,no,yes,no
request-37-1-1,soil erosion,reduced agricultural productivity,yes,no,yes,no
request-37-1-2,reduced agricultural productivity,expansion into adjacent forests,yes,yes,yes,yes
request-37-1-3,expansion into adjacent forests,deforestation,yes,yes,yes,yes
request-37-2-0,land clearance for construction and agriculture,habitat fragmentation,yes,no,yes,yes
request-37-2-1,habitat fragmentation,edge effects,yes,no,yes,no
request-37-2-2,edge effects,increased forest degradation,yes,yes,yes,yes
request-37-2-3,increased forest degradation,deforestation,yes,yes,yes,yes
request-37-3-0,land clearance for construction and agriculture,biodiversity loss,yes,no,yes,no
request-37-3-1,biodiversity loss,ecosystem instability,yes,yes,yes,no
request-37-3-2,ecosystem instability,reduced forest resilience,yes,yes,yes,yes
request-37-3-3,reduced forest resilience,deforestation,yes,yes,no,yes
request-37-4-0,land clearance for construction and agriculture,carbon emissions,yes,no,yes,no
request-37-4-1,carbon emissions,climate change,yes,no,yes,no
request-37-4-2,climate change,altered precipitation patterns,yes,no,yes,no
request-37-4-3,altered precipitation patterns,forest dieback,yes,yes,yes,yes
request-37-4-4,forest dieback,deforestation,"assistant
yes",no,no,no
request-37-5-0,land clearance for construction and agriculture,water cycle disruption,yes,yes,yes,no
request-37-5-1,water cycle disruption,drought stress,yes,yes,yes,no
request-37-5-2,drought stress,tree mortality,yes,no,yes,no
request-37-5-3,tree mortality,deforestation,no,yes,no,yes
request-37-6-0,land clearance for construction and agriculture,infrastructure development,yes,yes,no,yes
request-37-6-1,infrastructure development,increased human encroachment,yes,yes,yes,yes
request-37-6-2,increased human encroachment,illegal logging,yes,yes,yes,yes
request-37-6-3,illegal logging,deforestation,yes,no,yes,no
request-37-7-0,land clearance for construction and agriculture,monoculture farming,yes,yes,no,no
request-37-7-1,monoculture farming,soil nutrient depletion,yes,no,yes,no
request-37-7-2,soil nutrient depletion,further land conversion,yes,yes,yes,yes
request-37-7-3,further land conversion,deforestation,yes,yes,yes,yes
request-37-8-0,land clearance for construction and agriculture,fire use for land preparation,yes,yes,yes,yes
request-37-8-1,fire use for land preparation,uncontrolled wildfires,yes,no,yes,no
request-37-8-2,uncontrolled wildfires,forest destruction,yes,yes,yes,no
request-37-8-3,forest destruction,deforestation,yes,yes,yes,yes
request-37-9-0,land clearance for construction and agriculture,displacement of indigenous communities,yes,yes,yes,no
request-37-9-1,displacement of indigenous communities,loss of traditional forest management,yes,yes,yes,yes
request-37-9-2,loss of traditional forest management,unregulated exploitation,yes,yes,yes,yes
request-37-9-3,unregulated exploitation,deforestation,yes,yes,yes,yes
request-38-0-0,the burning of carbon,heat generation,yes,no,yes,no
request-38-0-1,heat generation,steam production,yes,no,yes,no
request-38-0-2,steam production,turbine rotation,yes,no,yes,no
request-38-0-3,turbine rotation,electricity generation,yes,no,yes,no
request-38-0-4,electricity generation,electricity distribution,no,no,yes,no
request-38-0-5,electricity distribution,electricity used in labs,no,no,yes,no
request-38-1-0,the burning of carbon,carbon dioxide emissions,yes,no,yes,no
request-38-1-1,carbon dioxide emissions,enhanced greenhouse effect,yes,no,yes,no
request-38-1-2,enhanced greenhouse effect,policy incentives for clean energy,yes,no,yes,no
request-38-1-3,policy incentives for clean energy,renewable energy infrastructure development,yes,yes,yes,no
request-38-1-4,renewable energy infrastructure development,electricity generation,yes,no,yes,yes
request-38-1-5,electricity generation,electricity used in labs,no,no,no,no
request-38-2-0,the burning of carbon,combustion in lab generators,yes,yes,yes,yes
request-38-2-1,combustion in lab generators,onsite electricity generation,yes,yes,yes,yes
request-38-2-2,onsite electricity generation,electricity used in labs,yes,no,no,no
request-38-3-0,the burning of carbon,coalfired power plant operation,yes,yes,yes,yes
request-38-3-1,coalfired power plant operation,grid electricity transmission,yes,no,no,no
request-38-3-2,grid electricity transmission,lab equipment activation,no,yes,yes,no
request-38-3-3,lab equipment activation,electricity used in labs  ,yes,yes,yes,yes
request-39-0-0,the high carbon footprint of labgrown wood,co₂ emissions from energyintensive production processes,yes,yes,no,yes
request-39-0-1,co₂ emissions from energyintensive production processes,accumulation of greenhouse gases in the atmosphere,yes,no,yes,no
request-39-0-2,accumulation of greenhouse gases in the atmosphere,enhanced greenhouse effect,yes,no,yes,no
request-39-0-3,enhanced greenhouse effect,rising global temperatures,yes,no,yes,no
request-39-0-4,rising global temperatures,global warming,no,yes,no,yes
request-39-1-0,the high carbon footprint of labgrown wood,reliance on fossil fuelderived energy for production,yes,yes,no,yes
request-39-1-1,reliance on fossil fuelderived energy for production,combustionrelated methane and nitrous oxide emissions,yes,no,yes,no
request-39-1-2,combustionrelated methane and nitrous oxide emissions,increased radiative forcing,yes,no,yes,yes
request-39-1-3,increased radiative forcing,accelerated climate system disruption,yes,yes,yes,no
request-39-1-4,accelerated climate system disruption,global warming,no,yes,no,yes
request-39-2-0,the high carbon footprint of labgrown wood,carbonintensive feedstock synthesis,no,yes,no,yes
request-39-2-1,carbonintensive feedstock synthesis,industrial process emissions from chemical reactions,yes,yes,yes,yes
request-39-2-2,industrial process emissions from chemical reactions,atmospheric carbon loading,yes,no,yes,no
request-39-2-3,atmospheric carbon loading,thermal energy retention in the biosphere,yes,yes,yes,no
request-39-2-4,thermal energy retention in the biosphere,global warming,yes,yes,yes,no
request-39-3-0,the high carbon footprint of labgrown wood,waste heat from bioreactor facilities,yes,no,no,no
request-39-3-1,waste heat from bioreactor facilities,localized microclimate warming,yes,yes,yes,yes
request-39-3-2,localized microclimate warming,feedback loops in regional weather patterns,yes,yes,yes,yes
request-39-3-3,feedback loops in regional weather patterns,contributions to planetary energy imbalance,yes,yes,yes,yes
request-39-3-4,contributions to planetary energy imbalance,global warming  ,yes,yes,yes,yes
request-40-0-0,the enrichment of green energy investors and big banks,increased capital allocation to renewable energy projects,yes,yes,no,yes
request-40-0-1,increased capital allocation to renewable energy projects,accelerated deployment of green technologies,yes,yes,yes,yes
request-40-0-2,accelerated deployment of green technologies,reduced costs of renewable energy production,yes,yes,yes,yes
request-40-0-3,reduced costs of renewable energy production,market displacement of fossil fuel industries,yes,yes,yes,no
request-40-0-4,market displacement of fossil fuel industries,political pressure to subsidize renewables and tax carbon,yes,yes,yes,yes
request-40-0-5,political pressure to subsidize renewables and tax carbon,legislative shifts favoring decarbonization,yes,yes,yes,yes
request-40-0-6,legislative shifts favoring decarbonization,restructuring of energydependent economies,yes,yes,yes,no
request-40-0-7,restructuring of energydependent economies,changes in the political economy of climate change,yes,yes,yes,yes
request-40-1-0,the enrichment of green energy investors and big banks,expansion of green financial instruments,yes,yes,yes,yes
request-40-1-1,expansion of green financial instruments,institutional investors prioritizing esg criteria,yes,yes,yes,yes
request-40-1-2,institutional investors prioritizing esg criteria,divestment from fossil fuel assets,yes,yes,yes,no
request-40-1-3,divestment from fossil fuel assets,declining political influence of oil and gas lobbies,yes,yes,no,no
request-40-1-4,declining political influence of oil and gas lobbies,government adoption of stricter climate regulations,yes,no,no,yes
request-40-1-5,government adoption of stricter climate regulations,realignment of trade and industrial policies,yes,yes,yes,yes
request-40-1-6,realignment of trade and industrial policies,changes in the political economy of climate change,yes,yes,yes,yes
request-40-2-0,the enrichment of green energy investors and big banks,lobbying for favorable renewable energy policies,yes,yes,yes,yes
request-40-2-1,lobbying for favorable renewable energy policies,creation of publicprivate partnerships for green infrastructure,yes,yes,yes,yes
request-40-2-2,creation of publicprivate partnerships for green infrastructure,job growth in the clean energy sector,yes,yes,yes,no
request-40-2-3,job growth in the clean energy sector,shift in voter priorities toward climate action,yes,yes,yes,yes
request-40-2-4,shift in voter priorities toward climate action,electoral incentives for proclimate legislation,yes,yes,yes,no
request-40-2-5,electoral incentives for proclimate legislation,integration of climate goals into fiscal and monetary frameworks,yes,yes,yes,yes
request-40-2-6,integration of climate goals into fiscal and monetary frameworks,changes in the political economy of climate change,yes,yes,yes,yes
request-40-3-0,the enrichment of green energy investors and big banks,risk mitigation strategies addressing climaterelated financial losses,yes,yes,no,yes
request-40-3-1,risk mitigation strategies addressing climaterelated financial losses,corporate demands for stable regulatory environments,yes,yes,yes,yes
request-40-3-2,corporate demands for stable regulatory environments,crossborder coordination on carbon pricing,yes,yes,yes,no
