custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-51-1-2,inadequate sanitation infrastructure,contaminated water sources,yes,no
request-51-1-3,contaminated water sources,rise in infectious diseases,yes,no
request-51-2-0,capitalism,deforestation for resource extraction,yes,no
request-51-2-1,deforestation for resource extraction,wildlife habitat destruction,yes,yes
request-51-2-2,wildlife habitat destruction,increased humanwildlife contact,yes,yes
request-51-2-3,increased humanwildlife contact,zoonotic disease spillover,yes,yes
request-51-2-4,zoonotic disease spillover,rise in infectious diseases,yes,yes
request-51-3-0,capitalism,globalized trade networks,no,no
request-51-3-1,globalized trade networks,accelerated international travel,no,yes
request-51-3-2,accelerated international travel,rapid pathogen transmission,yes,no
request-51-3-3,rapid pathogen transmission,rise in infectious diseases,yes,yes
request-51-4-0,capitalism,privatization of healthcare systems,no,no
request-51-4-1,privatization of healthcare systems,reduced healthcare accessibility,no,no
request-51-4-2,reduced healthcare accessibility,delayed disease detection/treatment,yes,no
request-51-4-3,delayed disease detection/treatment,rise in infectious diseases,yes,yes
request-51-5-0,capitalism,fossil fuel dependence,no,no
request-51-5-1,fossil fuel dependence,climate change,yes,no
request-51-5-2,climate change,expanded vector habitats,yes,no
request-51-5-3,expanded vector habitats,rise in infectious diseases,"yes expanded vector habitats, such as those created by climate change, urbanization, and deforestation, can lead to a rise in infectious diseases by increasing the range and populations of disease-carrying vectors like mosquitoes, ticks, and rodents these vectors can spread diseases to a larger number of people and potentially introduce diseases to new areas where populations may not have immunity",yes
request-51-6-0,capitalism,income inequality,yes,no
request-51-6-1,income inequality,poor living conditions in marginalized communities,yes,yes
request-51-6-2,poor living conditions in marginalized communities,weakened immune systems,yes,yes
request-51-6-3,weakened immune systems,rise in infectious diseases,yes,yes
request-51-7-0,capitalism,pharmaceutical profit prioritization,yes,no
request-51-7-1,pharmaceutical profit prioritization,underinvestment in tropical disease research,no,yes
request-51-7-2,underinvestment in tropical disease research,inadequate treatments for emerging pathogens,yes,no
request-51-7-3,inadequate treatments for emerging pathogens,rise in infectious diseases,yes,no
request-51-8-0,capitalism,factory farming expansion,yes,no
request-51-8-1,factory farming expansion,highdensity animal populations,yes,no
request-51-8-2,highdensity animal populations,mutation of virulent strains,no,no
request-51-8-3,mutation of virulent strains,rise in infectious diseases,yes,no
request-51-9-0,capitalism,labor exploitation in developing nations,yes,no
request-51-9-1,labor exploitation in developing nations,migrant worker displacement,"yes labor exploitation in developing nations can lead to migrant worker displacement as workers may leave their home countries in search of better working conditions and wages, which can result in labor shortages and displacement in their countries of origin",yes
request-51-9-2,migrant worker displacement,overburdened public health systems,yes,no
request-51-9-3,overburdened public health systems,rise in infectious diseases,yes,yes
request-52-0-0,melting of glaciers,rising sea levels,yes,no
request-52-0-1,rising sea levels,coastal erosion,yes,"no coastal erosion is the process by which coastlines are worn away by the action of waves, currents, tides, and human activities while coastal erosion can contribute to the loss of land, it does not directly cause rising sea levels rising sea levels are primarily caused by the melting of ice caps and glaciers and the thermal expansion of seawater due to global warming"
request-52-0-2,coastal erosion,undermining of coastal infrastructure foundations,yes,yes
request-52-0-3,undermining of coastal infrastructure foundations,risk to arctic infrastructure,no,no
request-52-1-0,melting of glaciers,thawing of permafrost,no,no
request-52-1-1,thawing of permafrost,ground instability,yes,yes
request-52-1-2,ground instability,structural damage to buildings and roads,yes,no
request-52-1-3,structural damage to buildings and roads,risk to arctic infrastructure,yes,yes
request-52-2-0,melting of glaciers,increased glacial meltwater runoff,yes,yes
request-52-2-1,increased glacial meltwater runoff,flooding of river systems,yes,"no flooding of river systems is a consequence of excessive rainfall and runoff, which can be influenced by various factors including glacial meltwater however, the flooding itself does not cause an increase in glacial meltwater runoff glacial meltwater runoff is primarily caused by the melting of glaciers due to rising temperatures"
request-52-2-2,flooding of river systems,erosion of transport corridors,yes,yes
request-52-2-3,erosion of transport corridors,risk to arctic infrastructure,yes,yes
request-52-3-0,melting of glaciers,reduced albedo effect,yes,yes
request-52-3-1,reduced albedo effect,accelerated regional warming,yes,yes
request-52-3-2,accelerated regional warming,thawing of permafrost,yes,yes
request-52-3-3,thawing of permafrost,ground subsidence,yes,no
request-52-3-4,ground subsidence,risk to arctic infrastructure,yes,no
request-52-4-0,melting of glaciers,formation of glacial lakes,yes,no
request-52-4-1,formation of glacial lakes,glacial lake outburst floods,yes,no
request-52-4-2,glacial lake outburst floods,sudden destruction of infrastructure,yes,yes
request-52-4-3,sudden destruction of infrastructure,risk to arctic infrastructure,yes,no
request-52-5-0,melting of glaciers,changes in snowpack dynamics,yes,yes
request-52-5-1,changes in snowpack dynamics,altered hydrological cycles,yes,"yes altered hydrological cycles, due to climate change, can indeed cause changes in snowpack dynamics warmer temperatures can lead to earlier snowmelt, reduced snowpack depth, and changes in the timing and amount of water released from snowpacks, which can significantly impact water resources, ecosystems, and hydropower generation"
request-52-5-2,altered hydrological cycles,water scarcity for infrastructure maintenance,"yes altered hydrological cycles, due to climate change, can lead to water scarcity that impacts the availability of water for infrastructure maintenance","yes water scarcity can lead to changes in hydrological cycles, affecting the availability and distribution of water resources necessary for infrastructure maintenance"
request-52-5-3,water scarcity for infrastructure maintenance,risk to arctic infrastructure  ,yes,no
request-53-0-0,release of carbon,carbon dioxide emissions,yes,no
request-53-0-1,carbon dioxide emissions,atmospheric accumulation of greenhouse gases,yes,"no atmospheric accumulation of greenhouse gases is a consequence of carbon dioxide emissions, not a cause greenhouse gases, including carbon dioxide, are released into the atmosphere through various human activities, such as burning fossil fuels and deforestation once emitted, these gases can accumulate in the atmosphere, contributing to the greenhouse effect and global warming"
request-53-0-2,atmospheric accumulation of greenhouse gases,enhanced greenhouse effect,yes,yes
request-53-0-3,enhanced greenhouse effect,increased radiative forcing,yes,yes
request-53-0-4,increased radiative forcing,global temperature rise,yes,yes
request-53-0-5,global temperature rise,global warming,yes,yes
