custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-36-16-2,loss of tourism attractions,decrease in tourism revenue,yes,no
request-36-16-3,decrease in tourism revenue,economic downturn,yes,yes
request-36-16-4,economic downturn,loss of prosperity,yes,yes
request-36-17-0,increase in co2,global warming,yes,no
request-36-17-1,global warming,altered weather patterns,yes,no
request-36-17-2,altered weather patterns,impact on agriculture,yes,yes
request-36-17-3,impact on agriculture,economic instability,yes,yes
request-36-17-4,economic instability,loss of prosperity,yes,yes
request-36-18-0,increase in co2,climate change,yes,yes
request-36-18-1,climate change,increase in natural disasters,yes,no
request-36-18-2,increase in natural disasters,insurance costs rise,yes,no
request-36-18-3,insurance costs rise,financial strain,yes,yes
request-36-18-4,financial strain,loss of prosperity,yes,yes
request-36-19-0,increase in co2,global warming,yes,no
request-36-19-1,global warming,changes in ecosystems,yes,no
request-36-19-2,changes in ecosystems,loss of biodiversity,yes,yes
request-36-19-3,loss of biodiversity,disruption of ecosystem services,yes,yes
request-36-19-4,disruption of ecosystem services,economic impact,yes,yes
request-36-19-5,economic impact,loss of prosperity,no,yes
request-37-0-0,increase in atmospheric co2 levels,enhancement of photosynthesis,yes,no
request-37-0-1,enhancement of photosynthesis,increase in glucose production,yes,no
request-37-0-2,increase in glucose production,enhancement of plant growth,no,no
request-37-1-0,increase in atmospheric co2 levels,intensification of greenhouse effect,yes,yes
request-37-1-1,intensification of greenhouse effect,occurrence of global warming,yes,yes
request-37-1-2,occurrence of global warming,extension of growing seasons,yes,no
request-37-1-3,extension of growing seasons,increase in plant growth,yes,yes
request-37-2-0,increase in atmospheric co2 levels,partial closure of plant stomata,yes,no
request-37-2-1,partial closure of plant stomata,reduction in water loss,yes,yes
request-37-2-2,reduction in water loss,improvement in water-use efficiency,yes,yes
request-37-2-3,improvement in water-use efficiency,enhanced plant growth,yes,no
request-37-3-0,increase in atmospheric co2 levels,increase in carbon allocation to roots,no,no
request-37-3-1,increase in carbon allocation to roots,enhanced nutrient uptake,yes,yes
request-37-3-2,enhanced nutrient uptake,improved plant growth,yes,yes
request-37-4-0,increase in atmospheric co2 levels,increase in photosynthesis in c3 plants,no,no
request-37-4-1,increase in photosynthesis in c3 plants,competitive advantage of c3 plants,yes,yes
request-37-4-2,competitive advantage of c3 plants,changes in plant communities,yes,yes
request-37-4-3,changes in plant communities,impact on plant growth,yes,yes
request-38-0-0,plants,photosynthesis,yes,no
request-38-0-1,photosynthesis,oxygen release,yes,no
request-38-1-0,plants,light absorption,yes,no
request-38-1-1,light absorption,photosynthesis,yes,yes
request-38-1-2,photosynthesis,oxygen release,yes,no
request-38-2-0,plants,chlorophyll excitation,yes,no
request-38-2-1,chlorophyll excitation,water splitting,yes,no
request-38-2-2,water splitting,oxygen release,yes,yes
request-38-3-0,plants,water absorption,yes,no
request-38-3-1,water absorption,water splitting,no,no
request-38-3-2,water splitting,oxygen release,yes,yes
request-38-4-0,plants,carbon dioxide absorption,yes,no
request-38-4-1,carbon dioxide absorption,photosynthesis,yes,yes
request-38-4-2,photosynthesis,oxygen release,yes,no
request-38-5-0,plants,stomata opening,yes,yes
request-38-5-1,stomata opening,gas exchange,yes,no
request-38-5-2,gas exchange,oxygen release,yes,yes
request-38-6-0,plants,chloroplast activity,yes,no
request-38-6-1,chloroplast activity,light-dependent reactions,yes,yes
request-38-6-2,light-dependent reactions,oxygen release,no,no
request-38-7-0,plants,photolysis of water,yes,no
request-38-7-1,photolysis of water,oxygen formation,yes,yes
request-38-7-2,oxygen formation,oxygen release,no,no
request-38-8-0,plants,photosystem ii activation,yes,no
request-38-8-1,photosystem ii activation,electron transport chain,yes,no
request-38-8-2,electron transport chain,oxygen release,no,yes
request-38-9-0,plants,atp and nadph production,yes,no
request-38-9-1,atp and nadph production,calvin cycle,no,yes
request-38-9-2,calvin cycle,oxygen release,no,no
request-39-0-0,fumigation,death of insects,yes,no
request-39-0-1,death of insects,decomposition of insects,yes,no
request-39-0-2,decomposition of insects,release of co2,yes,no
request-39-0-3,release of co2,increase in co2,yes,no
request-39-1-0,fumigation,chemicals released,yes,yes
request-39-1-1,chemicals released,co2 emissions from chemicals,yes,no
request-39-1-2,co2 emissions from chemicals,increase in co2,yes,no
request-39-2-0,fumigation,damage to plants,yes,no
request-39-2-1,damage to plants,reduced photosynthesis,yes,yes
request-39-2-2,reduced photosynthesis,less co2 absorption,yes,yes
request-39-2-3,less co2 absorption,increase in co2,no,no
request-39-3-0,fumigation,use of fumigants,yes,yes
request-39-3-1,use of fumigants,production of fumigants,yes,yes
request-39-3-2,production of fumigants,co2 emissions in production,yes,no
request-39-3-3,co2 emissions in production,increase in co2,yes,no
request-39-4-0,fumigation,application machinery used,yes,no
request-39-4-1,application machinery used,fuel consumption,yes,no
request-39-4-2,fuel consumption,co2 emissions,yes,no
request-39-4-3,co2 emissions,increase in co2,yes,no
request-40-0-0,increase in co2,increase in atmospheric co2 concentration,yes,no
request-40-0-1,increase in atmospheric co2 concentration,enhanced co2 diffusion into leaves,yes,no
request-40-0-2,enhanced co2 diffusion into leaves,increase in photosynthesis,yes,no
request-40-1-0,increase in co2,increase in intercellular co2 concentration,yes,no
request-40-1-1,increase in intercellular co2 concentration,increase in carboxylation rate by rubisco,yes,no
request-40-1-2,increase in carboxylation rate by rubisco,increase in photosynthesis,yes,no
request-40-2-0,increase in co2,reduction in stomatal aperture,no,no
request-40-2-1,reduction in stomatal aperture,decrease in water loss,yes,yes
request-40-2-2,decrease in water loss,improved water use efficiency,yes,yes
request-40-2-3,improved water use efficiency,increase in photosynthesis,no,no
request-40-3-0,increase in co2,decrease in photorespiration in c3 plants,yes,no
request-40-3-1,decrease in photorespiration in c3 plants,increase in net photosynthesis,yes,no
request-40-3-2,increase in net photosynthesis,increase in photosynthesis,no,yes
request-40-4-0,increase in co2,enhanced greenhouse effect,yes,no
request-40-4-1,enhanced greenhouse effect,increase in global temperatures,yes,yes
request-40-4-2,increase in global temperatures,increase in enzymatic activity,no,no
request-40-4-3,increase in enzymatic activity,increase in photosynthesis,yes,no
request-40-5-0,increase in co2,changes in precipitation patterns,yes,no
request-40-5-1,changes in precipitation patterns,improved soil moisture in some regions,yes,yes
request-40-5-2,improved soil moisture in some regions,increase in photosynthesis,yes,no
request-40-6-0,increase in co2,increase in plant growth,yes,no
request-40-6-1,increase in plant growth,increase in leaf area index,yes,yes
request-40-6-2,increase in leaf area index,increase in total photosynthesis,yes,yes
request-40-6-3,increase in total photosynthesis,increase in photosynthesis,no,no
request-40-7-0,increase in co2,increase in oceanic co2 levels,yes,yes
request-40-7-1,increase in oceanic co2 levels,enhancement of phytoplankton photosynthesis,yes,no
request-40-7-2,enhancement of phytoplankton photosynthesis,increase in photosynthesis,yes,yes
request-40-8-0,increase in co2,increase in plant biomass production,yes,no
request-40-8-1,increase in plant biomass production,increase in litterfall,yes,no
request-40-8-2,increase in litterfall,increase in soil organic matter,yes,yes
request-40-8-3,increase in soil organic matter,increase in nutrient availability,yes,no
request-40-8-4,increase in nutrient availability,increase in photosynthesis,yes,no
request-41-0-0,increase in photosynthesis,increase in glucose production,yes,no
request-41-0-1,increase in glucose production,increase in energy availability,yes,yes
request-41-0-2,increase in energy availability,increase in cell division,yes,no
request-41-0-3,increase in cell division,increase in biomass,yes,no
request-41-1-0,increase in photosynthesis,increase in carbohydrate synthesis,yes,no
request-41-1-1,increase in carbohydrate synthesis,increase in storage of organic compounds,yes,yes
request-41-1-2,increase in storage of organic compounds,increase in biomass,yes,yes
request-41-2-0,increase in photosynthesis,increase in production of organic molecules,yes,no
request-41-2-1,increase in production of organic molecules,increase in synthesis of structural components,no,no
request-41-2-2,increase in synthesis of structural components,increase in biomass,yes,yes
request-41-3-0,increase in photosynthesis,increase in atp production,yes,yes
request-41-3-1,increase in atp production,increase in biosynthesis processes,yes,yes
request-41-3-2,increase in biosynthesis processes,increase in biomass,yes,yes
request-41-4-0,increase in photosynthesis,increase in glucose production,yes,no
request-41-4-1,increase in glucose production,increase in synthesis of cellulose,no,no
request-41-4-2,increase in synthesis of cellulose,increase in biomass,yes,yes
request-41-5-0,increase in photosynthesis,increase in glucose production,yes,no
request-41-5-1,increase in glucose production,increase in sugar transport,no,no
request-41-5-2,increase in sugar transport,increase in root growth,no,yes
request-41-5-3,increase in root growth,increase in biomass,yes,yes
request-41-6-0,increase in photosynthesis,increase in starch accumulation,yes,no
request-41-6-1,increase in starch accumulation,increase in energy reserves,yes,yes
request-41-6-2,increase in energy reserves,increase in biomass,yes,yes
request-41-7-0,increase in photosynthesis,increase in production of building blocks for growth,yes,no
request-41-7-1,increase in production of building blocks for growth,increase in plant size,yes,yes
request-41-7-2,increase in plant size,increase in biomass,yes,yes
request-41-8-0,increase in photosynthesis,increase in available energy,yes,yes
request-41-8-1,increase in available energy,increase in nitrogen assimilation,yes,no
request-41-8-2,increase in nitrogen assimilation,increase in protein synthesis,yes,yes
request-41-8-3,increase in protein synthesis,increase in biomass,yes,yes
request-41-9-0,increase in photosynthesis,increase in glucose production,yes,no
request-41-9-1,increase in glucose production,increase in lipid synthesis,yes,no
request-41-9-2,increase in lipid synthesis,increase in biomass,no,yes
request-41-10-0,increase in photosynthesis,increase in glucose production,yes,no
request-41-10-1,increase in glucose production,increase in production of nucleic acids,no,no
request-41-10-2,increase in production of nucleic acids,increase in cell proliferation,no,yes
request-41-10-3,increase in cell proliferation,increase in biomass,yes,no
request-41-11-0,increase in photosynthesis,increase in production of sucrose,yes,no
request-41-11-1,increase in production of sucrose,increase in phloem transport,yes,yes
request-41-11-2,increase in phloem transport,increase in growth of non-photosynthetic tissues,yes,no
request-41-11-3,increase in growth of non-photosynthetic tissues,increase in biomass,no,yes
request-41-12-0,increase in photosynthesis,increase in sugar signaling,yes,no
request-41-12-1,increase in sugar signaling,upregulation of growth-related genes,yes,no
request-41-12-2,upregulation of growth-related genes,increase in biomass,yes,yes
request-42-0-0,natural greenhouse effect,warming of earth's surface,yes,yes
request-42-0-1,warming of earth's surface,increased evaporation,yes,no
request-42-0-2,increased evaporation,increased cloud formation,no,no
request-42-0-3,increased cloud formation,reflection of solar radiation back into space,yes,no
request-42-1-0,natural greenhouse effect,warming of earth's surface,yes,yes
request-42-1-1,warming of earth's surface,increased plant growth,yes,no
request-42-1-2,increased plant growth,increased transpiration,yes,no
request-42-1-3,increased transpiration,increased cloud formation,no,no
