custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH
request-39-5-1,increased production of labgrown wood products,greater industrial energy consumption,yes,no
request-39-5-2,greater industrial energy consumption,elevated greenhouse gas emissions,yes,yes
request-39-5-3,elevated greenhouse gas emissions,global warming,yes,yes
request-39-6-0,the high carbon footprint of labgrown wood,greater demand for labgrown wood,no,no
request-39-6-1,greater demand for labgrown wood,expansion of energyintensive facilities,yes,yes
request-39-6-2,expansion of energyintensive facilities,increased greenhouse gas emissions,yes,no
request-39-6-3,increased greenhouse gas emissions,global warming,yes,no
request-39-7-0,the high carbon footprint of labgrown wood,higher levels of industrial emissions,no,no
request-39-7-1,higher levels of industrial emissions,increased atmospheric pollutants,yes,no
request-39-7-2,increased atmospheric pollutants,enhanced greenhouse effect,yes,no
request-39-7-3,enhanced greenhouse effect,global warming,yes,yes
request-39-8-0,the high carbon footprint of labgrown wood,increased anthropogenic carbon emissions,no,no
request-39-8-1,increased anthropogenic carbon emissions,higher levels of greenhouse gases,yes,no
request-39-8-2,higher levels of greenhouse gases,global warming,yes,yes
request-40-0-0,the enrichment of green energy investors and big banks,the increased financial influence of renewable energy stakeholders,yes,yes
request-40-0-1,the increased financial influence of renewable energy stakeholders,the implementation of policies favoring green energy,yes,yes
request-40-0-2,the implementation of policies favoring green energy,the acceleration of renewable energy deployment,yes,yes
request-40-0-3,the acceleration of renewable energy deployment,the changes of the political economy of climate change,yes,yes
request-40-1-0,the enrichment of green energy investors and big banks,the enhanced lobbying efforts by green investors,yes,yes
request-40-1-1,the enhanced lobbying efforts by green investors,the enactment of supportive environmental regulations,yes,yes
request-40-1-2,the enactment of supportive environmental regulations,the shift towards sustainable economic policies,yes,yes
request-40-1-3,the shift towards sustainable economic policies,the changes of the political economy of climate change,yes,yes
request-40-2-0,the enrichment of green energy investors and big banks,the increase in funding for green technology research and development,yes,yes
request-40-2-1,the increase in funding for green technology research and development,the advancement of renewable energy technologies,yes,yes
request-40-2-2,the advancement of renewable energy technologies,the reduction in costs of green energy solutions,yes,yes
request-40-2-3,the reduction in costs of green energy solutions,the changes of the political economy of climate change,yes,yes
request-40-3-0,the enrichment of green energy investors and big banks,the creation of green financial products and services,yes,yes
request-40-3-1,the creation of green financial products and services,the growth of sustainable investment portfolios,yes,yes
request-40-3-2,the growth of sustainable investment portfolios,the reallocation of capital towards environmentally friendly projects,yes,yes
request-40-3-3,the reallocation of capital towards environmentally friendly projects,the changes of the political economy of climate change,yes,yes
request-40-4-0,the enrichment of green energy investors and big banks,the expansion of green energy markets,yes,yes
request-40-4-1,the expansion of green energy markets,the decline of fossil fuel industry dominance,yes,yes
request-40-4-2,the decline of fossil fuel industry dominance,the transition to a lowcarbon economy,yes,yes
request-40-4-3,the transition to a lowcarbon economy,the changes of the political economy of climate change,yes,yes
request-40-5-0,the enrichment of green energy investors and big banks,the increase in public awareness and demand for green energy,no,yes
request-40-5-1,the increase in public awareness and demand for green energy,the pressure on policymakers to act on climate issues,yes,yes
request-40-5-2,the pressure on policymakers to act on climate issues,the integration of climate considerations into economic planning,yes,yes
request-40-5-3,the integration of climate considerations into economic planning,the changes of the political economy of climate change,yes,yes
request-40-6-0,the enrichment of green energy investors and big banks,the strengthening of international collaborations on sustainability,yes,no
request-40-6-1,the strengthening of international collaborations on sustainability,the formulation of global climate agreements,yes,yes
request-40-6-2,the formulation of global climate agreements,the alignment of international economic policies with climate goals,no,no
request-40-6-3,the alignment of international economic policies with climate goals,the changes of the political economy of climate change,yes,no
request-40-7-0,the enrichment of green energy investors and big banks,the development of sustainable infrastructure projects,yes,yes
request-40-7-1,the development of sustainable infrastructure projects,the creation of green jobs and economic opportunities,yes,yes
request-40-7-2,the creation of green jobs and economic opportunities,the societal shift towards sustainable development,yes,yes
request-40-7-3,the societal shift towards sustainable development,the changes of the political economy of climate change,yes,yes
request-41-0-0,the proposed bill,increased government spending on infrastructure,yes,no
request-41-0-1,increased government spending on infrastructure,largescale infrastructure projects,yes,yes
request-41-0-2,largescale infrastructure projects,creation of construction jobs,yes,yes
request-41-0-3,creation of construction jobs,millions of jobs for americans,no,yes
request-41-1-0,the proposed bill,tax cuts for businesses,yes,no
request-41-1-1,tax cuts for businesses,business expansion,yes,no
request-41-1-2,business expansion,hiring of new employees,yes,yes
request-41-1-3,hiring of new employees,millions of jobs for americans,no,yes
request-41-2-0,the proposed bill,stimulus to the economy,yes,no
request-41-2-1,stimulus to the economy,increased consumer spending,yes,yes
request-41-2-2,increased consumer spending,higher demand for goods and services,yes,yes
request-41-2-3,higher demand for goods and services,companies hiring more staff,yes,yes
request-41-2-4,companies hiring more staff,millions of jobs for americans,no,yes
request-41-3-0,the proposed bill,investment in renewable energy,yes,no
request-41-3-1,investment in renewable energy,development of green projects,yes,yes
request-41-3-2,development of green projects,creation of green jobs,yes,yes
request-41-3-3,creation of green jobs,millions of jobs for americans,no,yes
request-41-4-0,the proposed bill,education and training initiatives,yes,no
request-41-4-1,education and training initiatives,skills development programs,yes,yes
request-41-4-2,skills development programs,enhanced workforce skills,yes,no
request-41-4-3,enhanced workforce skills,greater employment opportunities,yes,no
request-41-4-4,greater employment opportunities,millions of jobs for americans,no,yes
request-41-5-0,the proposed bill,incentives for manufacturing,yes,no
request-41-5-1,incentives for manufacturing,growth of domestic manufacturing,yes,yes
request-41-5-2,growth of domestic manufacturing,opening of new factories,yes,yes
request-41-5-3,opening of new factories,manufacturing jobs,yes,yes
request-41-5-4,manufacturing jobs,millions of jobs for americans,no,no
request-41-6-0,the proposed bill,investment in the technology sector,yes,no
request-41-6-1,investment in the technology sector,innovation and development,yes,yes
request-41-6-2,innovation and development,startups and tech companies hiring,yes,yes
request-41-6-3,startups and tech companies hiring,millions of jobs for americans,yes,yes
request-41-7-0,the proposed bill,reduction of trade barriers,yes,no
request-41-7-1,reduction of trade barriers,increase in exports,yes,no
request-41-7-2,increase in exports,growth of export industries,yes,yes
request-41-7-3,growth of export industries,job growth in export sectors,yes,yes
request-41-7-4,job growth in export sectors,millions of jobs for americans,no,yes
request-41-8-0,the proposed bill,healthcare reform,no,no
request-41-8-1,healthcare reform,expansion of healthcare services,yes,no
request-41-8-2,expansion of healthcare services,hiring healthcare professionals,yes,yes
request-41-8-3,hiring healthcare professionals,millions of jobs for americans,no,no
request-41-9-0,the proposed bill,small business loans,no,no
request-41-9-1,small business loans,expansion of small businesses,yes,no
request-41-9-2,expansion of small businesses,job creation in local communities,yes,yes
request-41-9-3,job creation in local communities,millions of jobs for americans,no,yes
request-41-10-0,the proposed bill,investment in research and development,yes,no
request-41-10-1,investment in research and development,technological advancements,yes,yes
request-41-10-2,technological advancements,new industries emerging,yes,yes
request-41-10-3,new industries emerging,job creation in new sectors,yes,yes
request-41-10-4,job creation in new sectors,millions of jobs for americans,no,yes
request-41-11-0,the proposed bill,infrastructure improvement,yes,no
request-41-11-1,infrastructure improvement,enhanced logistics and transportation,yes,yes
request-41-11-2,enhanced logistics and transportation,business efficiency,yes,yes
request-41-11-3,business efficiency,economic growth,yes,no
request-41-11-4,economic growth,job creation,yes,yes
request-41-11-5,job creation,millions of jobs for americans,no,yes
request-41-12-0,the proposed bill,climate change initiatives,no,no
request-41-12-1,climate change initiatives,clean energy projects,yes,no
request-41-12-2,clean energy projects,green job creation,yes,yes
request-41-12-3,green job creation,millions of jobs for americans,no,yes
request-41-13-0,the proposed bill,investment in rural development,yes,no
request-41-13-1,investment in rural development,growth of rural economies,yes,yes
request-41-13-2,growth of rural economies,job opportunities in rural areas,yes,yes
request-41-13-3,job opportunities in rural areas,millions of jobs for americans,no,yes
request-41-14-0,the proposed bill,urban development projects,no,no
request-41-14-1,urban development projects,revitalization of cities,yes,yes
request-41-14-2,revitalization of cities,construction and service jobs,yes,yes
request-41-14-3,construction and service jobs,millions of jobs for americans,yes,yes
request-41-15-0,the proposed bill,improved access to capital,yes,no
request-41-15-1,improved access to capital,entrepreneurial ventures,no,yes
request-41-15-2,entrepreneurial ventures,startup businesses,yes,yes
request-41-15-3,startup businesses,job creation,yes,yes
request-41-15-4,job creation,millions of jobs for americans,no,yes
request-41-16-0,the proposed bill,lower corporate taxes,yes,no
request-41-16-1,lower corporate taxes,increase in business profits,yes,no
request-41-16-2,increase in business profits,reinvestment in businesses,yes,yes
request-41-16-3,reinvestment in businesses,hiring more employees,yes,yes
