custom_id,cause,effect,Does_cause_lead_to_effect,Does_effect_lead_to_cause_SWITCH,Does_cause_lead_to_effect_PASSIVE,Does_effect_lead_to_cause_SWITCH_PASSIVE
request-35-0-3,disruption of ocean ecosystems,changes in global climate patterns,yes,yes,no,yes
request-35-0-4,changes in global climate patterns,shift in planetary orbits,no,yes,no,no
request-35-0-5,shift in planetary orbits,increased likelihood of asteroid impacts,yes,no,no,no
request-35-0-6,increased likelihood of asteroid impacts,asteroid carrying alien organisms hits earth,no,no,no,no
request-35-0-7,asteroid carrying alien organisms hits earth,alien organisms adapt to earth's environment,no,no,no,no
request-35-0-8,alien organisms adapt to earth's environment,evolution of alien species,yes,no,no,no
request-35-0-9,evolution of alien species,alien world colonization,no,yes,no,no
request-35-1-0,microplastics,ingestion by humans,yes,yes,yes,no
request-35-1-1,ingestion by humans,toxic chemicals in human bloodstream,yes,no,no,no
request-35-1-2,toxic chemicals in human bloodstream,increased risk of human disease,yes,yes,yes,yes
request-35-1-3,increased risk of human disease,weakened human immune system,yes,yes,yes,yes
request-35-1-4,weakened human immune system,pandemic outbreak,no,no,no,no
request-35-1-5,pandemic outbreak,global economic collapse,no,no,no,no
request-35-1-6,global economic collapse,abandonment of space exploration programs,yes,no,no,no
request-35-1-7,abandonment of space exploration programs,alien civilization discovers abandoned spacecraft,no,no,no,no
request-35-1-8,alien civilization discovers abandoned spacecraft,alien world colonization,no,no,no,no
request-35-2-0,microplastics,contamination of drinking water,yes,yes,yes,yes
request-35-2-1,contamination of drinking water,birth defects in human population,yes,no,no,no
request-35-2-2,birth defects in human population,decreased human intelligence,no,no,no,no
request-35-2-3,decreased human intelligence,reduced scientific innovation,no,no,no,no
request-35-2-4,reduced scientific innovation,delayed development of space travel technology,yes,yes,no,no
request-35-2-5,delayed development of space travel technology,alien civilization reaches earth before humans can colonize space,no,yes,no,no
request-35-2-6,alien civilization reaches earth before humans can colonize space,alien world colonization,yes,no,no,no
request-35-3-0,microplastics,entanglement of marine life,no,no,yes,no
request-35-3-1,entanglement of marine life,decreased fish populations,no,yes,yes,no
request-35-3-2,decreased fish populations,economic hardship for fishing industries,yes,no,yes,no
request-35-3-3,economic hardship for fishing industries,increased reliance on alternative protein sources,yes,yes,yes,yes
request-35-3-4,increased reliance on alternative protein sources,genetic engineering of new food sources,yes,yes,no,no
request-35-3-5,genetic engineering of new food sources,unintended consequences of genetic engineering,yes,no,yes,no
request-35-3-6,unintended consequences of genetic engineering,"creation of sentient, spacefaring organisms",no,yes,no,no
request-35-3-7,"creation of sentient, spacefaring organisms",alien world colonization,yes,no,no,no
request-35-4-0,microplastics,microbial degradation of plastics,no,yes,no,no
request-35-4-1,microbial degradation of plastics,evolution of plasticdegrading microorganisms,yes,yes,yes,yes
request-35-4-2,evolution of plasticdegrading microorganisms,discovery of new enzymes,yes,yes,yes,no
request-35-4-3,discovery of new enzymes,development of biotechnology industry,yes,yes,no,yes
request-35-4-4,development of biotechnology industry,creation of advanced biotechnology,yes,yes,yes,yes
request-35-4-5,creation of advanced biotechnology,merging of human and machine intelligence,yes,yes,yes,no
request-35-4-6,merging of human and machine intelligence,interstellar travel and colonization,no,yes,no,no
request-35-4-7,interstellar travel and colonization,alien world colonization,yes,yes,no,no
request-36-0-0,the significant greening of the planet,increased oxygen production,yes,yes,yes,no
request-36-0-1,increased oxygen production,rapid growth of human population,no,no,no,no
request-36-0-2,rapid growth of human population,increased energy demands,yes,no,yes,no
request-36-0-3,increased energy demands,co₂ emissions and the shift from trees to fossil fuels,yes,yes,yes,yes
request-36-1-0,the significant greening of the planet,expanded agricultural production,yes,yes,yes,no
request-36-1-1,expanded agricultural production,increased food surplus,yes,no,yes,no
request-36-1-2,increased food surplus,rapid growth of human population,yes,no,yes,no
request-36-1-3,rapid growth of human population,urbanization and industrialization,yes,no,yes,no
request-36-1-4,urbanization and industrialization,co₂ emissions and the shift from trees to fossil fuels,yes,no,yes,no
request-36-2-0,the significant greening of the planet,increased biodiversity,yes,yes,no,no
request-36-2-1,increased biodiversity,development of complex ecosystems,yes,yes,yes,yes
request-36-2-2,development of complex ecosystems,emergence of early human societies,yes,no,yes,no
request-36-2-3,emergence of early human societies,rapid growth of human population,yes,yes,no,no
request-36-2-4,rapid growth of human population,increased energy demands,yes,no,yes,no
request-36-2-5,increased energy demands,co₂ emissions and the shift from trees to fossil fuels,yes,yes,yes,yes
request-36-3-0,the significant greening of the planet,creation of favorable climate conditions,yes,yes,yes,no
request-36-3-1,creation of favorable climate conditions,development of early agriculture,yes,no,yes,no
request-36-3-2,development of early agriculture,growth of human settlements,yes,no,yes,no
request-36-3-3,growth of human settlements,urbanization and industrialization,yes,yes,yes,yes
request-36-3-4,urbanization and industrialization,co₂ emissions and the shift from trees to fossil fuels,yes,no,yes,no
request-36-3-5,co₂ emissions and the shift from trees to fossil fuels,,no,no,no,no
request-37-0-0,land clearance for construction and agriculture,removal of trees and vegetation,yes,yes,yes,yes
request-37-0-1,removal of trees and vegetation,loss of forest habitat,yes,yes,yes,yes
request-37-0-2,loss of forest habitat,deforestation,no,yes,no,yes
request-37-1-0,land clearance for construction and agriculture,expansion of agricultural land,yes,yes,yes,yes
request-37-1-1,expansion of agricultural land,increased demand for arable land,yes,yes,yes,yes
request-37-1-2,increased demand for arable land,clearcutting of forests,yes,yes,yes,no
request-37-1-3,clearcutting of forests,deforestation,yes,yes,yes,yes
request-37-2-0,land clearance for construction and agriculture,urbanization and infrastructure development,yes,yes,yes,yes
request-37-2-1,urbanization and infrastructure development,increased human settlement in forest areas,yes,yes,yes,yes
request-37-2-2,increased human settlement in forest areas,encroachment into forests,yes,yes,yes,yes
request-37-2-3,encroachment into forests,deforestation,yes,yes,yes,yes
request-37-3-0,land clearance for construction and agriculture,soil erosion and degradation,yes,yes,yes,no
request-37-3-1,soil erosion and degradation,reduced forest ecosystem resilience,yes,yes,yes,yes
request-37-3-2,reduced forest ecosystem resilience,vulnerability to forest fires and pests,yes,yes,yes,yes
request-37-3-3,vulnerability to forest fires and pests,deforestation,yes,yes,no,yes
request-37-4-0,land clearance for construction and agriculture,displacement of indigenous communities,yes,yes,yes,yes
request-37-4-1,displacement of indigenous communities,loss of traditional forest management practices,yes,yes,yes,yes
request-37-4-2,loss of traditional forest management practices,unsustainable forest use,yes,yes,yes,yes
request-37-4-3,unsustainable forest use,deforestation,yes,yes,yes,yes
request-37-4-4,deforestation,,no,no,no,no
request-38-0-0,the burning of carbon,heat generation,yes,no,no,no
request-38-0-1,heat generation,steam production,yes,no,yes,no
request-38-0-2,steam production,turbine rotation,yes,no,yes,no
request-38-0-3,turbine rotation,generator activation,yes,no,yes,no
request-38-0-4,generator activation,electricity production,yes,yes,yes,no
request-38-0-5,electricity production,electricity transmission,no,no,no,no
request-38-0-6,electricity transmission,electricity distribution,no,no,no,no
request-38-0-7,electricity distribution,electricity used in labs,no,yes,yes,no
request-38-1-0,the burning of carbon,carbon dioxide emission,yes,no,no,no
request-38-1-1,carbon dioxide emission,atmospheric warming,yes,no,yes,no
request-38-1-2,atmospheric warming,heat wave occurrence,yes,yes,yes,no
request-38-1-3,heat wave occurrence,power plant activation,yes,no,no,no
request-38-1-4,power plant activation,electricity generation,yes,yes,yes,no
request-38-1-5,electricity generation,electricity transmission,no,no,no,no
request-38-1-6,electricity transmission,electricity distribution,no,no,no,no
request-38-1-7,electricity distribution,electricity used in labs,no,yes,yes,no
request-38-2-0,the burning of carbon,fuel combustion,yes,yes,yes,yes
request-38-2-1,fuel combustion,mechanical energy production,yes,yes,no,no
request-38-2-2,mechanical energy production,generator activation,yes,yes,yes,yes
request-38-2-3,generator activation,electricity production,yes,yes,yes,no
request-38-2-4,electricity production,electricity transmission,no,no,no,no
request-38-2-5,electricity transmission,electricity distribution,no,no,no,no
request-38-2-6,electricity distribution,electricity used in labs,no,yes,yes,no
request-38-3-0,the burning of carbon,thermal energy release,yes,no,yes,yes
request-38-3-1,thermal energy release,boiler heating,yes,yes,yes,yes
request-38-3-2,boiler heating,steam production,yes,yes,yes,yes
request-38-3-3,steam production,turbine rotation,yes,no,yes,no
request-38-3-4,turbine rotation,generator activation,yes,no,yes,no
request-38-3-5,generator activation,electricity production,yes,yes,yes,no
request-38-3-6,electricity production,electricity transmission,no,no,no,no
request-38-3-7,electricity transmission,electricity distribution,no,no,no,no
request-38-3-8,electricity distribution,electricity used in labs,no,yes,yes,no
request-39-0-0,the high carbon footprint of labgrown wood,increased greenhouse gas emissions,no,no,no,no
request-39-0-1,increased greenhouse gas emissions,enhanced global warming,yes,no,yes,no
request-39-1-0,the high carbon footprint of labgrown wood,higher energy consumption,yes,no,no,yes
request-39-1-1,higher energy consumption,increased fossil fuel combustion,yes,yes,yes,yes
request-39-1-2,increased fossil fuel combustion,rise in greenhouse gas emissions,yes,no,yes,no
request-39-1-3,rise in greenhouse gas emissions,enhanced global warming,yes,no,yes,no
request-39-2-0,the high carbon footprint of labgrown wood,large amounts of energy required for production,yes,no,no,yes
request-39-2-1,large amounts of energy required for production,increased reliance on fossil fuels,yes,yes,yes,yes
request-39-2-2,increased reliance on fossil fuels,rise in greenhouse gas emissions,yes,no,yes,no
request-39-2-3,rise in greenhouse gas emissions,enhanced global warming,yes,no,yes,no
request-39-3-0,the high carbon footprint of labgrown wood,significant land use for production facilities,no,no,no,no
request-39-3-1,significant land use for production facilities,deforestation and habitat destruction,yes,yes,yes,yes
request-39-3-2,deforestation and habitat destruction,disruption of carbon sequestration,yes,yes,yes,yes
request-39-3-3,disruption of carbon sequestration,rise in greenhouse gas emissions,yes,yes,no,yes
request-39-3-4,rise in greenhouse gas emissions,enhanced global warming,yes,no,yes,no
request-39-4-0,the high carbon footprint of labgrown wood,resourceintensive production process,yes,no,no,yes
request-39-4-1,resourceintensive production process,increased water pollution,yes,no,yes,no
request-39-4-2,increased water pollution,disruption of ecosystem balance,yes,yes,yes,yes
request-39-4-3,disruption of ecosystem balance,rise in greenhouse gas emissions,yes,yes,yes,yes
request-39-4-4,rise in greenhouse gas emissions,enhanced global warming,yes,no,yes,no
request-39-4-5,enhanced global warming,,no,no,no,no
request-40-0-0,the enrichment of green energy investors and big banks,increased investment in renewable energy projects,yes,yes,no,yes
request-40-0-1,increased investment in renewable energy projects,rapid growth of the renewable energy industry,yes,yes,yes,yes
request-40-0-2,rapid growth of the renewable energy industry,shift in energy market dynamics,yes,yes,yes,yes
request-40-0-3,shift in energy market dynamics,changes in government policies and regulations,yes,yes,yes,yes
request-40-0-4,changes in government policies and regulations,changes of the political economy of climate change,yes,yes,yes,yes
request-40-1-0,the enrichment of green energy investors and big banks,increased lobbying power of green energy investors and big banks,yes,yes,yes,yes
request-40-1-1,increased lobbying power of green energy investors and big banks,influence on government climate change policies,yes,yes,yes,yes
